epoch:=100 ,test_acc:=4.751067
epoch:=200 ,test_acc:=1.749826
epoch:=300 ,test_acc:=1.133829
epoch:=400 ,test_acc:=0.954353 ModelSave!
epoch:=500 ,test_acc:=0.889072 ModelSave!
epoch:=600 ,test_acc:=0.859716 ModelSave!
epoch:=700 ,test_acc:=0.843583 ModelSave!
epoch:=800 ,test_acc:=0.833674 ModelSave!
epoch:=900 ,test_acc:=0.826750 ModelSave!
epoch:=1000 ,test_acc:=0.824303 ModelSave!
epoch:=1100 ,test_acc:=0.821766 ModelSave!
epoch:=1200 ,test_acc:=0.819950 ModelSave!
epoch:=1300 ,test_acc:=0.818813 ModelSave!
epoch:=1400 ,test_acc:=0.817762 ModelSave!
epoch:=1500 ,test_acc:=0.817013 ModelSave!
epoch:=1600 ,test_acc:=0.816612 ModelSave!
epoch:=1700 ,test_acc:=0.816152 ModelSave!
epoch:=1800 ,test_acc:=0.815871 ModelSave!
epoch:=1900 ,test_acc:=0.815602 ModelSave!
epoch:=2000 ,test_acc:=0.815293 ModelSave!
epoch:=2100 ,test_acc:=0.815036 ModelSave!
epoch:=2200 ,test_acc:=0.814820 ModelSave!
epoch:=2300 ,test_acc:=0.814537 ModelSave!
epoch:=2400 ,test_acc:=0.814317 ModelSave!
epoch:=2500 ,test_acc:=0.813898 ModelSave!
epoch:=2600 ,test_acc:=0.813554 ModelSave!
epoch:=2700 ,test_acc:=0.813227 ModelSave!
epoch:=2800 ,test_acc:=0.812819 ModelSave!
epoch:=2900 ,test_acc:=0.812289 ModelSave!
epoch:=3000 ,test_acc:=0.811823 ModelSave!
epoch:=3100 ,test_acc:=0.811501 ModelSave!
epoch:=3200 ,test_acc:=0.810873 ModelSave!
epoch:=3300 ,test_acc:=0.810030 ModelSave!
epoch:=3400 ,test_acc:=0.809186 ModelSave!
epoch:=3500 ,test_acc:=0.808403 ModelSave!
epoch:=3600 ,test_acc:=0.807598 ModelSave!
epoch:=3700 ,test_acc:=0.806336 ModelSave!
epoch:=3800 ,test_acc:=0.805240 ModelSave!
epoch:=3900 ,test_acc:=0.803941 ModelSave!
epoch:=4000 ,test_acc:=0.803290 ModelSave!
epoch:=4100 ,test_acc:=0.801553 ModelSave!
epoch:=4200 ,test_acc:=0.798344 ModelSave!
epoch:=4300 ,test_acc:=0.795835 ModelSave!
epoch:=4400 ,test_acc:=0.791559 ModelSave!
epoch:=4500 ,test_acc:=0.786024 ModelSave!
epoch:=4600 ,test_acc:=0.778413 ModelSave!
epoch:=4700 ,test_acc:=0.767630 ModelSave!
epoch:=4800 ,test_acc:=0.741812 ModelSave!
epoch:=4900 ,test_acc:=0.674158 ModelSave!
epoch:=5000 ,test_acc:=0.635900 ModelSave!
