epoch:=100 ,test_acc:=256.228065
epoch:=13400 ,test_acc:=26.327159
epoch:=13500 ,test_acc:=25.931995
epoch:=13600 ,test_acc:=25.523944
epoch:=13700 ,test_acc:=25.160884
epoch:=13800 ,test_acc:=24.776750
epoch:=13900 ,test_acc:=24.397334
epoch:=14000 ,test_acc:=24.047268
epoch:=14100 ,test_acc:=23.696226
epoch:=14200 ,test_acc:=23.348355
epoch:=14300 ,test_acc:=23.005259
epoch:=14400 ,test_acc:=22.668647
epoch:=14500 ,test_acc:=22.331427
epoch:=14600 ,test_acc:=22.041081
epoch:=14700 ,test_acc:=21.696561
epoch:=14800 ,test_acc:=21.395786
epoch:=14900 ,test_acc:=21.083433
epoch:=15000 ,test_acc:=20.806821
epoch:=15100 ,test_acc:=20.507798
epoch:=15200 ,test_acc:=20.212281
epoch:=15300 ,test_acc:=19.929238
epoch:=15400 ,test_acc:=19.674430
epoch:=15500 ,test_acc:=19.415532
epoch:=15600 ,test_acc:=19.160668
epoch:=15700 ,test_acc:=18.874257
epoch:=15800 ,test_acc:=18.617455
epoch:=15900 ,test_acc:=18.384564
epoch:=16000 ,test_acc:=18.140786
epoch:=16100 ,test_acc:=17.892541
epoch:=16200 ,test_acc:=17.666366
epoch:=16300 ,test_acc:=17.447739
epoch:=16400 ,test_acc:=17.217711
epoch:=16500 ,test_acc:=16.988118
epoch:=16600 ,test_acc:=16.785948
epoch:=16700 ,test_acc:=16.575603
epoch:=16800 ,test_acc:=16.403640
epoch:=16900 ,test_acc:=16.144724
epoch:=17000 ,test_acc:=15.954461
epoch:=17100 ,test_acc:=15.769838
epoch:=17200 ,test_acc:=15.582840
epoch:=17300 ,test_acc:=15.387004
epoch:=17400 ,test_acc:=15.213305
epoch:=17500 ,test_acc:=15.020591
epoch:=17600 ,test_acc:=14.845876
epoch:=17700 ,test_acc:=14.681826
epoch:=17800 ,test_acc:=14.504197
epoch:=17900 ,test_acc:=14.355382
epoch:=18000 ,test_acc:=14.178924
epoch:=18100 ,test_acc:=14.011055
epoch:=18200 ,test_acc:=13.874784
epoch:=18300 ,test_acc:=13.686767
epoch:=18400 ,test_acc:=13.552060
epoch:=18500 ,test_acc:=13.386364
epoch:=18600 ,test_acc:=13.252605
epoch:=18700 ,test_acc:=13.093533
epoch:=18800 ,test_acc:=12.950733
epoch:=18900 ,test_acc:=12.820657
epoch:=19000 ,test_acc:=12.675368
epoch:=19100 ,test_acc:=12.535508
epoch:=19200 ,test_acc:=12.394229
epoch:=19300 ,test_acc:=12.269667
epoch:=19400 ,test_acc:=12.140794
epoch:=19500 ,test_acc:=12.002627
epoch:=19600 ,test_acc:=11.901759
epoch:=19700 ,test_acc:=11.765099
epoch:=19800 ,test_acc:=11.646736
epoch:=19900 ,test_acc:=11.527429
epoch:=20000 ,test_acc:=11.411410
epoch:=20100 ,test_acc:=11.291882
epoch:=20200 ,test_acc:=11.191419
epoch:=20300 ,test_acc:=11.085410
epoch:=20400 ,test_acc:=10.954891
epoch:=20500 ,test_acc:=10.852521
epoch:=20600 ,test_acc:=10.763636
epoch:=20700 ,test_acc:=10.626257
epoch:=20800 ,test_acc:=10.547757
epoch:=20900 ,test_acc:=10.432638
epoch:=21000 ,test_acc:=10.338385
epoch:=21100 ,test_acc:=10.243845
epoch:=21200 ,test_acc:=10.152383
epoch:=21300 ,test_acc:=10.058673
epoch:=21400 ,test_acc:=9.965224
epoch:=21500 ,test_acc:=9.860183
epoch:=21600 ,test_acc:=9.783859
epoch:=21700 ,test_acc:=9.684391
epoch:=21800 ,test_acc:=9.592552
epoch:=21900 ,test_acc:=9.511005
epoch:=22000 ,test_acc:=9.420280
epoch:=22100 ,test_acc:=9.346429
epoch:=22200 ,test_acc:=9.254184
epoch:=22300 ,test_acc:=9.169269
epoch:=22400 ,test_acc:=9.086916
epoch:=22500 ,test_acc:=9.012041
epoch:=22600 ,test_acc:=8.935084
epoch:=22700 ,test_acc:=8.837585
epoch:=22800 ,test_acc:=8.757719
epoch:=22900 ,test_acc:=8.686301
epoch:=23000 ,test_acc:=8.609743
epoch:=23100 ,test_acc:=8.542062
epoch:=23200 ,test_acc:=8.462272
epoch:=23300 ,test_acc:=8.396645
epoch:=23400 ,test_acc:=8.317055
epoch:=23500 ,test_acc:=8.242643
epoch:=23600 ,test_acc:=8.172102
epoch:=23700 ,test_acc:=8.101511
epoch:=23800 ,test_acc:=8.031776
epoch:=23900 ,test_acc:=7.958097
epoch:=24000 ,test_acc:=7.874354
epoch:=24100 ,test_acc:=7.809796
epoch:=24200 ,test_acc:=7.767276
epoch:=24300 ,test_acc:=7.692430
epoch:=24400 ,test_acc:=7.635000
epoch:=24500 ,test_acc:=7.549179
epoch:=24600 ,test_acc:=7.490160
epoch:=24700 ,test_acc:=7.431918
epoch:=24800 ,test_acc:=7.365445
epoch:=24900 ,test_acc:=7.313118
epoch:=25000 ,test_acc:=7.243367
epoch:=25100 ,test_acc:=7.175428
epoch:=25200 ,test_acc:=7.131809
epoch:=25300 ,test_acc:=7.070022
epoch:=25400 ,test_acc:=7.007472
epoch:=25500 ,test_acc:=6.957416
epoch:=25600 ,test_acc:=6.897871
epoch:=25700 ,test_acc:=6.848176
epoch:=25800 ,test_acc:=6.800422
epoch:=25900 ,test_acc:=6.749082
epoch:=26000 ,test_acc:=6.684781
epoch:=26100 ,test_acc:=6.641556
epoch:=26200 ,test_acc:=6.568953
epoch:=26300 ,test_acc:=6.516086
epoch:=26400 ,test_acc:=6.464217
epoch:=26500 ,test_acc:=6.421115
epoch:=26600 ,test_acc:=6.367823
epoch:=26700 ,test_acc:=6.306205
epoch:=26800 ,test_acc:=6.250408
epoch:=26900 ,test_acc:=6.203487
epoch:=27000 ,test_acc:=6.164066
epoch:=27100 ,test_acc:=6.098685
epoch:=27200 ,test_acc:=6.060246
epoch:=27300 ,test_acc:=6.006665
epoch:=27400 ,test_acc:=5.974582
epoch:=27500 ,test_acc:=5.916052
epoch:=27600 ,test_acc:=5.878078
epoch:=27700 ,test_acc:=5.825150
epoch:=27800 ,test_acc:=5.780558
epoch:=27900 ,test_acc:=5.734589
epoch:=28000 ,test_acc:=5.693528
epoch:=28100 ,test_acc:=5.662258
epoch:=28200 ,test_acc:=5.615253
epoch:=28300 ,test_acc:=5.552355
epoch:=28400 ,test_acc:=5.532854
epoch:=28500 ,test_acc:=5.471694
epoch:=28600 ,test_acc:=5.434181
epoch:=28700 ,test_acc:=5.405351
epoch:=28800 ,test_acc:=5.350290
epoch:=28900 ,test_acc:=5.311179
epoch:=29000 ,test_acc:=5.265693
epoch:=29100 ,test_acc:=5.215667
epoch:=29200 ,test_acc:=5.192604
epoch:=29300 ,test_acc:=5.160810
epoch:=29400 ,test_acc:=5.113928
epoch:=29500 ,test_acc:=5.065654
epoch:=29600 ,test_acc:=5.034399
epoch:=29700 ,test_acc:=4.979956
epoch:=29800 ,test_acc:=4.959958
epoch:=29900 ,test_acc:=4.906555
epoch:=30000 ,test_acc:=4.880051
epoch:=30100 ,test_acc:=4.836406
epoch:=30200 ,test_acc:=4.804885
epoch:=30300 ,test_acc:=4.771705
epoch:=30400 ,test_acc:=4.739507
epoch:=30500 ,test_acc:=4.711799
epoch:=30600 ,test_acc:=4.656914
epoch:=30700 ,test_acc:=4.629367
epoch:=30800 ,test_acc:=4.587997
epoch:=30900 ,test_acc:=4.548421
epoch:=31000 ,test_acc:=4.529766
epoch:=31100 ,test_acc:=4.500493
epoch:=31200 ,test_acc:=4.458189
epoch:=31300 ,test_acc:=4.413488
epoch:=31400 ,test_acc:=4.402999
epoch:=31500 ,test_acc:=4.357312
epoch:=31600 ,test_acc:=4.327999
epoch:=31700 ,test_acc:=4.303632
epoch:=31800 ,test_acc:=4.263571
epoch:=31900 ,test_acc:=4.226506
epoch:=32000 ,test_acc:=4.201855
epoch:=32100 ,test_acc:=4.174863
epoch:=32200 ,test_acc:=4.143443
epoch:=32300 ,test_acc:=4.128278
epoch:=32400 ,test_acc:=4.088029
epoch:=32500 ,test_acc:=4.055724
epoch:=32600 ,test_acc:=4.032725
epoch:=32700 ,test_acc:=4.004041
epoch:=32800 ,test_acc:=3.969749 ModelSave!
epoch:=32900 ,test_acc:=3.947200 ModelSave!
epoch:=33000 ,test_acc:=3.914940 ModelSave!
epoch:=33100 ,test_acc:=3.876308 ModelSave!
epoch:=33200 ,test_acc:=3.855248 ModelSave!
epoch:=33300 ,test_acc:=3.834437 ModelSave!
epoch:=33400 ,test_acc:=3.799506 ModelSave!
epoch:=33500 ,test_acc:=3.788013 ModelSave!
epoch:=33600 ,test_acc:=3.746610 ModelSave!
epoch:=33700 ,test_acc:=3.725860 ModelSave!
epoch:=33800 ,test_acc:=3.701019 ModelSave!
epoch:=33900 ,test_acc:=3.682213 ModelSave!
epoch:=34000 ,test_acc:=3.651063 ModelSave!
epoch:=34100 ,test_acc:=3.624728 ModelSave!
epoch:=34200 ,test_acc:=3.606075 ModelSave!
epoch:=34300 ,test_acc:=3.577580 ModelSave!
epoch:=34400 ,test_acc:=3.556122 ModelSave!
epoch:=34500 ,test_acc:=3.516681 ModelSave!
epoch:=34600 ,test_acc:=3.492824 ModelSave!
epoch:=34700 ,test_acc:=3.474662 ModelSave!
epoch:=34800 ,test_acc:=3.443937 ModelSave!
epoch:=34900 ,test_acc:=3.412201 ModelSave!
epoch:=35000 ,test_acc:=3.397275 ModelSave!
epoch:=35100 ,test_acc:=3.359173 ModelSave!
epoch:=35200 ,test_acc:=3.330366 ModelSave!
epoch:=35300 ,test_acc:=3.319053 ModelSave!
epoch:=35400 ,test_acc:=3.290072 ModelSave!
epoch:=35500 ,test_acc:=3.280556 ModelSave!
epoch:=35600 ,test_acc:=3.259949 ModelSave!
epoch:=35700 ,test_acc:=3.222976 ModelSave!
epoch:=35800 ,test_acc:=3.210271 ModelSave!
epoch:=35900 ,test_acc:=3.182910 ModelSave!
epoch:=36000 ,test_acc:=3.168882 ModelSave!
epoch:=36100 ,test_acc:=3.140180 ModelSave!
epoch:=36200 ,test_acc:=3.123786 ModelSave!
epoch:=36300 ,test_acc:=3.100802 ModelSave!
epoch:=36400 ,test_acc:=3.080231 ModelSave!
epoch:=36500 ,test_acc:=3.065042 ModelSave!
epoch:=36600 ,test_acc:=3.040523 ModelSave!
epoch:=36700 ,test_acc:=3.015144 ModelSave!
epoch:=36800 ,test_acc:=3.013063 ModelSave!
epoch:=36900 ,test_acc:=2.986585 ModelSave!
epoch:=37000 ,test_acc:=2.970380 ModelSave!
epoch:=37100 ,test_acc:=2.946897 ModelSave!
epoch:=37200 ,test_acc:=2.921201 ModelSave!
epoch:=37300 ,test_acc:=2.900560 ModelSave!
epoch:=37400 ,test_acc:=2.892250 ModelSave!
epoch:=37500 ,test_acc:=2.866986 ModelSave!
epoch:=37600 ,test_acc:=2.861631 ModelSave!
epoch:=37700 ,test_acc:=2.824296 ModelSave!
epoch:=37800 ,test_acc:=2.817577 ModelSave!
epoch:=37900 ,test_acc:=2.804154 ModelSave!
epoch:=38000 ,test_acc:=2.773311 ModelSave!
epoch:=38100 ,test_acc:=2.757587 ModelSave!
epoch:=38200 ,test_acc:=2.741964 ModelSave!
epoch:=38300 ,test_acc:=2.749258
epoch:=38400 ,test_acc:=2.711026 ModelSave!
epoch:=38500 ,test_acc:=2.695745 ModelSave!
epoch:=38600 ,test_acc:=2.682673 ModelSave!
epoch:=38700 ,test_acc:=2.670304 ModelSave!
epoch:=38800 ,test_acc:=2.639337 ModelSave!
epoch:=38900 ,test_acc:=2.631131 ModelSave!
epoch:=39000 ,test_acc:=2.619379 ModelSave!
epoch:=39100 ,test_acc:=2.591080 ModelSave!
epoch:=39200 ,test_acc:=2.591791
epoch:=39300 ,test_acc:=2.555916 ModelSave!
epoch:=39400 ,test_acc:=2.556948
epoch:=39500 ,test_acc:=2.558578
epoch:=39600 ,test_acc:=2.522109 ModelSave!
epoch:=39700 ,test_acc:=2.516033 ModelSave!
epoch:=39800 ,test_acc:=2.494617 ModelSave!
epoch:=39900 ,test_acc:=2.464700 ModelSave!
epoch:=40000 ,test_acc:=2.456743 ModelSave!
epoch:=40100 ,test_acc:=2.432247 ModelSave!
epoch:=40200 ,test_acc:=2.419231 ModelSave!
epoch:=40300 ,test_acc:=2.404976 ModelSave!
epoch:=40400 ,test_acc:=2.394901 ModelSave!
epoch:=40500 ,test_acc:=2.370863 ModelSave!
epoch:=40600 ,test_acc:=2.358828 ModelSave!
epoch:=40700 ,test_acc:=2.344550 ModelSave!
epoch:=40800 ,test_acc:=2.325796 ModelSave!
epoch:=40900 ,test_acc:=2.313460 ModelSave!
epoch:=41000 ,test_acc:=2.316279
epoch:=41100 ,test_acc:=2.293319 ModelSave!
epoch:=41200 ,test_acc:=2.269004 ModelSave!
epoch:=41300 ,test_acc:=2.270801
epoch:=41400 ,test_acc:=2.257281 ModelSave!
epoch:=41500 ,test_acc:=2.233125 ModelSave!
epoch:=41600 ,test_acc:=2.232053 ModelSave!
epoch:=41700 ,test_acc:=2.213414 ModelSave!
epoch:=41800 ,test_acc:=2.220555
epoch:=41900 ,test_acc:=2.202125 ModelSave!
epoch:=42000 ,test_acc:=2.180183 ModelSave!
epoch:=42100 ,test_acc:=2.168087 ModelSave!
epoch:=42200 ,test_acc:=2.145070 ModelSave!
epoch:=42300 ,test_acc:=2.124971 ModelSave!
epoch:=42400 ,test_acc:=2.129621
epoch:=42500 ,test_acc:=2.115826 ModelSave!
epoch:=42600 ,test_acc:=2.101122 ModelSave!
epoch:=42700 ,test_acc:=2.098433 ModelSave!
epoch:=42800 ,test_acc:=2.094874 ModelSave!
epoch:=42900 ,test_acc:=2.063817 ModelSave!
epoch:=43000 ,test_acc:=2.040865 ModelSave!
epoch:=43100 ,test_acc:=2.041000
epoch:=43200 ,test_acc:=2.026448 ModelSave!
epoch:=43300 ,test_acc:=2.019432 ModelSave!
epoch:=43400 ,test_acc:=2.001380 ModelSave!
epoch:=43500 ,test_acc:=1.984767 ModelSave!
epoch:=43600 ,test_acc:=1.967756 ModelSave!
epoch:=43700 ,test_acc:=1.975070
epoch:=43800 ,test_acc:=1.953048 ModelSave!
epoch:=43900 ,test_acc:=1.945889 ModelSave!
epoch:=44000 ,test_acc:=1.935982 ModelSave!
epoch:=44100 ,test_acc:=1.931835 ModelSave!
epoch:=44200 ,test_acc:=1.924326 ModelSave!
epoch:=44300 ,test_acc:=1.913896 ModelSave!
epoch:=44400 ,test_acc:=1.900282 ModelSave!
epoch:=44500 ,test_acc:=1.891600 ModelSave!
epoch:=44600 ,test_acc:=1.871988 ModelSave!
epoch:=44700 ,test_acc:=1.860601 ModelSave!
epoch:=44800 ,test_acc:=1.852114 ModelSave!
epoch:=44900 ,test_acc:=1.846034 ModelSave!
epoch:=45000 ,test_acc:=1.835614 ModelSave!
epoch:=45100 ,test_acc:=1.814607 ModelSave!
epoch:=45200 ,test_acc:=1.813334 ModelSave!
epoch:=45300 ,test_acc:=1.806519 ModelSave!
epoch:=45400 ,test_acc:=1.805629 ModelSave!
epoch:=45500 ,test_acc:=1.786217 ModelSave!
epoch:=45600 ,test_acc:=1.799223
epoch:=45700 ,test_acc:=1.773120 ModelSave!
epoch:=45800 ,test_acc:=1.761413 ModelSave!
epoch:=45900 ,test_acc:=1.761190 ModelSave!
epoch:=46000 ,test_acc:=1.750879 ModelSave!
epoch:=46100 ,test_acc:=1.732811 ModelSave!
epoch:=46200 ,test_acc:=1.723164 ModelSave!
epoch:=46300 ,test_acc:=1.723894
epoch:=46400 ,test_acc:=1.738758
epoch:=46500 ,test_acc:=1.697520 ModelSave!
epoch:=46600 ,test_acc:=1.702684
epoch:=46700 ,test_acc:=1.681292 ModelSave!
epoch:=46800 ,test_acc:=1.667505 ModelSave!
epoch:=46900 ,test_acc:=1.665422 ModelSave!
epoch:=47000 ,test_acc:=1.649871 ModelSave!
epoch:=47100 ,test_acc:=1.650947
epoch:=47200 ,test_acc:=1.644001 ModelSave!
epoch:=47300 ,test_acc:=1.631381 ModelSave!
epoch:=47400 ,test_acc:=1.621017 ModelSave!
epoch:=47500 ,test_acc:=1.612451 ModelSave!
epoch:=47600 ,test_acc:=1.603732 ModelSave!
epoch:=47700 ,test_acc:=1.590375 ModelSave!
epoch:=47800 ,test_acc:=1.593382
epoch:=47900 ,test_acc:=1.613109
epoch:=48000 ,test_acc:=1.568249 ModelSave!
epoch:=48100 ,test_acc:=1.564267 ModelSave!
epoch:=48200 ,test_acc:=1.562022 ModelSave!
epoch:=48300 ,test_acc:=1.547369 ModelSave!
epoch:=48400 ,test_acc:=1.544678 ModelSave!
epoch:=48500 ,test_acc:=1.548497
epoch:=48600 ,test_acc:=1.529543 ModelSave!
epoch:=48700 ,test_acc:=1.523252 ModelSave!
epoch:=48800 ,test_acc:=1.521757 ModelSave!
epoch:=48900 ,test_acc:=1.507583 ModelSave!
epoch:=49000 ,test_acc:=1.501322 ModelSave!
epoch:=49100 ,test_acc:=1.491187 ModelSave!
epoch:=49200 ,test_acc:=1.490491 ModelSave!
epoch:=49300 ,test_acc:=1.469052 ModelSave!
epoch:=49400 ,test_acc:=1.468312 ModelSave!
epoch:=49500 ,test_acc:=1.465116 ModelSave!
epoch:=49600 ,test_acc:=1.472168
epoch:=49700 ,test_acc:=1.466447
epoch:=49800 ,test_acc:=1.456957 ModelSave!
epoch:=49900 ,test_acc:=1.435024 ModelSave!
epoch:=50000 ,test_acc:=1.426075 ModelSave!
epoch:=50100 ,test_acc:=1.424286 ModelSave!
epoch:=50200 ,test_acc:=1.420507 ModelSave!
epoch:=50300 ,test_acc:=1.408321 ModelSave!
epoch:=50400 ,test_acc:=1.398979 ModelSave!
epoch:=50500 ,test_acc:=1.400909
epoch:=50600 ,test_acc:=1.396986 ModelSave!
epoch:=50700 ,test_acc:=1.381645 ModelSave!
epoch:=50800 ,test_acc:=1.378420 ModelSave!
epoch:=50900 ,test_acc:=1.375044 ModelSave!
epoch:=51000 ,test_acc:=1.362070 ModelSave!
epoch:=51100 ,test_acc:=1.355616 ModelSave!
epoch:=51200 ,test_acc:=1.351136 ModelSave!
epoch:=51300 ,test_acc:=1.350556 ModelSave!
epoch:=51400 ,test_acc:=1.338704 ModelSave!
epoch:=51500 ,test_acc:=1.349455
epoch:=51600 ,test_acc:=1.321793 ModelSave!
epoch:=51700 ,test_acc:=1.332284
epoch:=51800 ,test_acc:=1.324564
epoch:=51900 ,test_acc:=1.314444 ModelSave!
epoch:=52000 ,test_acc:=1.300838 ModelSave!
epoch:=52100 ,test_acc:=1.290255 ModelSave!
epoch:=52200 ,test_acc:=1.288158 ModelSave!
epoch:=52300 ,test_acc:=1.292401
epoch:=52400 ,test_acc:=1.297778
epoch:=52500 ,test_acc:=1.284529 ModelSave!
epoch:=52600 ,test_acc:=1.278549 ModelSave!
epoch:=52700 ,test_acc:=1.270984 ModelSave!
epoch:=52800 ,test_acc:=1.259742 ModelSave!
epoch:=52900 ,test_acc:=1.256933 ModelSave!
epoch:=53000 ,test_acc:=1.244452 ModelSave!
epoch:=53100 ,test_acc:=1.258072
epoch:=53200 ,test_acc:=1.245134
epoch:=53300 ,test_acc:=1.234821 ModelSave!
epoch:=53400 ,test_acc:=1.233246 ModelSave!
epoch:=53500 ,test_acc:=1.237153
epoch:=53600 ,test_acc:=1.234820
epoch:=53700 ,test_acc:=1.215564 ModelSave!
epoch:=53800 ,test_acc:=1.204683 ModelSave!
epoch:=53900 ,test_acc:=1.202952 ModelSave!
epoch:=54000 ,test_acc:=1.219613
epoch:=54100 ,test_acc:=1.197385 ModelSave!
epoch:=54200 ,test_acc:=1.198729
epoch:=54300 ,test_acc:=1.189653 ModelSave!
epoch:=54400 ,test_acc:=1.194316
epoch:=54500 ,test_acc:=1.184445 ModelSave!
epoch:=54600 ,test_acc:=1.176007 ModelSave!
epoch:=54700 ,test_acc:=1.183066
epoch:=54800 ,test_acc:=1.163906 ModelSave!
epoch:=54900 ,test_acc:=1.152438 ModelSave!
epoch:=55000 ,test_acc:=1.164270
epoch:=55100 ,test_acc:=1.161278
epoch:=55200 ,test_acc:=1.151609 ModelSave!
epoch:=55300 ,test_acc:=1.138702 ModelSave!
epoch:=55400 ,test_acc:=1.141971
epoch:=55500 ,test_acc:=1.139072
epoch:=55600 ,test_acc:=1.130832 ModelSave!
epoch:=55700 ,test_acc:=1.115057 ModelSave!
epoch:=55800 ,test_acc:=1.113601 ModelSave!
epoch:=55900 ,test_acc:=1.124651
epoch:=56000 ,test_acc:=1.116233
epoch:=56100 ,test_acc:=1.122124
epoch:=56200 ,test_acc:=1.099779 ModelSave!
epoch:=56300 ,test_acc:=1.091256 ModelSave!
epoch:=56400 ,test_acc:=1.089420 ModelSave!
epoch:=56500 ,test_acc:=1.086172 ModelSave!
epoch:=56600 ,test_acc:=1.075059 ModelSave!
epoch:=56700 ,test_acc:=1.066760 ModelSave!
epoch:=56800 ,test_acc:=1.075440
epoch:=56900 ,test_acc:=1.060993 ModelSave!
epoch:=57000 ,test_acc:=1.065189
epoch:=57100 ,test_acc:=1.065017
epoch:=57200 ,test_acc:=1.054560 ModelSave!
epoch:=57300 ,test_acc:=1.043603 ModelSave!
epoch:=57400 ,test_acc:=1.066040
epoch:=57500 ,test_acc:=1.043652
epoch:=57600 ,test_acc:=1.035838 ModelSave!
epoch:=57700 ,test_acc:=1.045674
epoch:=57800 ,test_acc:=1.045942
epoch:=57900 ,test_acc:=1.036083
epoch:=58000 ,test_acc:=1.032618 ModelSave!
epoch:=58100 ,test_acc:=1.025177 ModelSave!
epoch:=58200 ,test_acc:=1.018897 ModelSave!
epoch:=58300 ,test_acc:=1.015137 ModelSave!
epoch:=58400 ,test_acc:=1.017332
epoch:=58500 ,test_acc:=1.005068 ModelSave!
epoch:=58600 ,test_acc:=1.018545
epoch:=58700 ,test_acc:=1.002732 ModelSave!
epoch:=58800 ,test_acc:=0.994192 ModelSave!
epoch:=58900 ,test_acc:=0.995939
epoch:=59000 ,test_acc:=0.993544 ModelSave!
epoch:=59100 ,test_acc:=0.983816 ModelSave!
epoch:=59200 ,test_acc:=0.977796 ModelSave!
epoch:=59300 ,test_acc:=0.983445
epoch:=59400 ,test_acc:=0.988091
epoch:=59500 ,test_acc:=0.990439
