epoch:=100 ,test_acc:=5.019033
epoch:=20400 ,test_acc:=0.838371
epoch:=20500 ,test_acc:=0.821592
epoch:=20600 ,test_acc:=0.817748 ModelSave!
epoch:=20700 ,test_acc:=0.828414
epoch:=20800 ,test_acc:=0.890639
epoch:=20900 ,test_acc:=0.857689
epoch:=21000 ,test_acc:=0.825280
epoch:=21100 ,test_acc:=0.816103 ModelSave!
epoch:=21200 ,test_acc:=0.813737 ModelSave!
epoch:=21300 ,test_acc:=0.859938
epoch:=21400 ,test_acc:=0.860440
epoch:=21500 ,test_acc:=0.871458
epoch:=21600 ,test_acc:=0.827122
epoch:=21700 ,test_acc:=0.852083
epoch:=21800 ,test_acc:=0.815320
epoch:=21900 ,test_acc:=0.823406
epoch:=22000 ,test_acc:=0.844695
epoch:=22100 ,test_acc:=0.889558
epoch:=22200 ,test_acc:=0.875724
epoch:=22300 ,test_acc:=0.849578
epoch:=22400 ,test_acc:=0.854355
epoch:=22500 ,test_acc:=0.863829
epoch:=22600 ,test_acc:=0.871166
epoch:=22700 ,test_acc:=0.870410
epoch:=22800 ,test_acc:=0.843421
epoch:=22900 ,test_acc:=0.882516
epoch:=23000 ,test_acc:=0.857203
epoch:=23100 ,test_acc:=0.865541
epoch:=23200 ,test_acc:=0.839529
epoch:=23300 ,test_acc:=0.844210
epoch:=23400 ,test_acc:=0.812471 ModelSave!
epoch:=23500 ,test_acc:=0.875506
epoch:=23600 ,test_acc:=0.823983
epoch:=23700 ,test_acc:=0.850340
epoch:=23800 ,test_acc:=0.858502
epoch:=23900 ,test_acc:=0.832953
epoch:=24000 ,test_acc:=0.858029
epoch:=24100 ,test_acc:=0.885610
epoch:=24200 ,test_acc:=0.851578
epoch:=24300 ,test_acc:=0.858428
epoch:=24400 ,test_acc:=0.861845
epoch:=24500 ,test_acc:=0.860111
epoch:=24600 ,test_acc:=0.851418
epoch:=24700 ,test_acc:=0.825119
epoch:=24800 ,test_acc:=0.855377
epoch:=24900 ,test_acc:=0.831164
epoch:=25000 ,test_acc:=0.847666
epoch:=25100 ,test_acc:=0.848084
epoch:=25200 ,test_acc:=0.910006
epoch:=25300 ,test_acc:=0.826838
epoch:=25400 ,test_acc:=0.857566
epoch:=25500 ,test_acc:=0.855298
epoch:=25600 ,test_acc:=0.850171
epoch:=25700 ,test_acc:=0.850971
epoch:=25800 ,test_acc:=0.848627
epoch:=25900 ,test_acc:=0.846456
epoch:=26000 ,test_acc:=0.900205
epoch:=26100 ,test_acc:=0.885741
epoch:=26200 ,test_acc:=0.827032
epoch:=26300 ,test_acc:=0.845960
epoch:=26400 ,test_acc:=0.889500
epoch:=26500 ,test_acc:=0.850952
epoch:=26600 ,test_acc:=0.870094
epoch:=26700 ,test_acc:=0.835241
epoch:=26800 ,test_acc:=0.842889
epoch:=26900 ,test_acc:=0.880377
epoch:=27000 ,test_acc:=0.832057
epoch:=27100 ,test_acc:=0.865911
epoch:=27200 ,test_acc:=0.858327
epoch:=27300 ,test_acc:=0.850093
epoch:=27400 ,test_acc:=0.845714
epoch:=27500 ,test_acc:=0.827188
epoch:=27600 ,test_acc:=0.898090
epoch:=27700 ,test_acc:=0.877363
epoch:=27800 ,test_acc:=0.854499
epoch:=27900 ,test_acc:=0.818031
epoch:=28000 ,test_acc:=0.865233
epoch:=28100 ,test_acc:=0.819754
epoch:=28200 ,test_acc:=0.853246
epoch:=28300 ,test_acc:=0.860613
epoch:=28400 ,test_acc:=0.885602
epoch:=28500 ,test_acc:=0.843529
epoch:=28600 ,test_acc:=0.892632
epoch:=28700 ,test_acc:=0.862081
epoch:=28800 ,test_acc:=0.855607
epoch:=28900 ,test_acc:=0.832762
epoch:=29000 ,test_acc:=0.835479
epoch:=29100 ,test_acc:=0.831811
epoch:=29200 ,test_acc:=0.838388
epoch:=29300 ,test_acc:=0.828661
epoch:=29400 ,test_acc:=0.830574
epoch:=29500 ,test_acc:=0.843640
epoch:=29600 ,test_acc:=0.863737
epoch:=29700 ,test_acc:=0.829343
epoch:=29800 ,test_acc:=0.897888
epoch:=29900 ,test_acc:=0.852615
epoch:=30000 ,test_acc:=0.839115
epoch:=30100 ,test_acc:=0.827171
epoch:=30200 ,test_acc:=0.829767
epoch:=30300 ,test_acc:=0.875562
epoch:=30400 ,test_acc:=0.895760
epoch:=30500 ,test_acc:=0.874439
epoch:=30600 ,test_acc:=0.830212
epoch:=30700 ,test_acc:=0.860639
epoch:=30800 ,test_acc:=0.876619
epoch:=30900 ,test_acc:=0.827395
epoch:=31000 ,test_acc:=0.864160
epoch:=31100 ,test_acc:=0.823763
epoch:=31200 ,test_acc:=0.847568
epoch:=31300 ,test_acc:=0.851250
epoch:=31400 ,test_acc:=0.834477
epoch:=31500 ,test_acc:=0.835203
epoch:=31600 ,test_acc:=0.885501
epoch:=31700 ,test_acc:=0.809907 ModelSave!
epoch:=31800 ,test_acc:=0.820943
epoch:=31900 ,test_acc:=0.859207
epoch:=32000 ,test_acc:=0.867964
epoch:=32100 ,test_acc:=0.886611
epoch:=32200 ,test_acc:=0.848673
epoch:=32300 ,test_acc:=0.842785
epoch:=32400 ,test_acc:=0.834324
epoch:=32500 ,test_acc:=0.853598
epoch:=32600 ,test_acc:=0.918466
epoch:=32700 ,test_acc:=0.846137
epoch:=32800 ,test_acc:=0.830488
epoch:=32900 ,test_acc:=0.854509
epoch:=33000 ,test_acc:=0.826124
epoch:=33100 ,test_acc:=0.830208
epoch:=33200 ,test_acc:=0.862322
epoch:=33300 ,test_acc:=0.875622
epoch:=33400 ,test_acc:=0.831189
epoch:=33500 ,test_acc:=0.815106
epoch:=33600 ,test_acc:=0.852304
epoch:=33700 ,test_acc:=0.889014
epoch:=33800 ,test_acc:=0.825283
epoch:=33900 ,test_acc:=0.864996
epoch:=34000 ,test_acc:=0.818781
epoch:=34100 ,test_acc:=0.818002
epoch:=34200 ,test_acc:=0.848356
epoch:=34300 ,test_acc:=0.843905
epoch:=34400 ,test_acc:=0.876506
epoch:=34500 ,test_acc:=0.830755
epoch:=34600 ,test_acc:=0.851184
epoch:=34700 ,test_acc:=0.830981
epoch:=34800 ,test_acc:=0.835227
epoch:=34900 ,test_acc:=0.830717
epoch:=35000 ,test_acc:=0.888913
epoch:=35100 ,test_acc:=0.866129
epoch:=35200 ,test_acc:=0.840045
epoch:=35300 ,test_acc:=0.858610
epoch:=35400 ,test_acc:=0.848641
epoch:=35500 ,test_acc:=0.845443
epoch:=35600 ,test_acc:=0.861895
epoch:=35700 ,test_acc:=0.847986
epoch:=35800 ,test_acc:=0.851975
epoch:=35900 ,test_acc:=0.825697
epoch:=36000 ,test_acc:=0.870274
epoch:=36100 ,test_acc:=0.893165
epoch:=36200 ,test_acc:=0.875751
epoch:=36300 ,test_acc:=0.823970
epoch:=36400 ,test_acc:=0.860740
epoch:=36500 ,test_acc:=0.838275
epoch:=36600 ,test_acc:=0.851094
epoch:=36700 ,test_acc:=0.838686
epoch:=36800 ,test_acc:=0.873237
epoch:=36900 ,test_acc:=0.853841
epoch:=37000 ,test_acc:=0.874712
epoch:=37100 ,test_acc:=0.844986
epoch:=37200 ,test_acc:=0.858416
epoch:=37300 ,test_acc:=0.875640
epoch:=37400 ,test_acc:=0.852427
epoch:=37500 ,test_acc:=0.874887
epoch:=37600 ,test_acc:=0.830200
epoch:=37700 ,test_acc:=0.864369
epoch:=37800 ,test_acc:=0.884344
epoch:=37900 ,test_acc:=0.877813
epoch:=38000 ,test_acc:=0.842008
epoch:=38100 ,test_acc:=0.878130
epoch:=38200 ,test_acc:=0.835822
epoch:=38300 ,test_acc:=0.833625
epoch:=38400 ,test_acc:=0.896346
epoch:=38500 ,test_acc:=0.858654
epoch:=38600 ,test_acc:=0.869623
epoch:=38700 ,test_acc:=0.841628
epoch:=38800 ,test_acc:=0.876002
epoch:=38900 ,test_acc:=0.842297
epoch:=39000 ,test_acc:=0.850833
epoch:=39100 ,test_acc:=0.862772
epoch:=39200 ,test_acc:=0.833078
epoch:=39300 ,test_acc:=0.859375
epoch:=39400 ,test_acc:=0.845018
epoch:=39500 ,test_acc:=0.863526
epoch:=39600 ,test_acc:=0.817066
epoch:=39700 ,test_acc:=0.833453
epoch:=39800 ,test_acc:=0.851219
epoch:=39900 ,test_acc:=0.827902
epoch:=40000 ,test_acc:=0.862407
epoch:=40100 ,test_acc:=0.835492
epoch:=40200 ,test_acc:=0.838490
epoch:=40300 ,test_acc:=0.849102
epoch:=40400 ,test_acc:=0.871967
epoch:=40500 ,test_acc:=0.848510
epoch:=40600 ,test_acc:=0.873370
epoch:=40700 ,test_acc:=0.827499
epoch:=40800 ,test_acc:=0.844977
epoch:=40900 ,test_acc:=0.860534
epoch:=41000 ,test_acc:=0.871736
epoch:=41100 ,test_acc:=0.856377
epoch:=41200 ,test_acc:=0.853444
epoch:=41300 ,test_acc:=0.840344
epoch:=41400 ,test_acc:=0.835567
epoch:=41500 ,test_acc:=0.839978
epoch:=41600 ,test_acc:=0.850617
epoch:=41700 ,test_acc:=0.858216
epoch:=41800 ,test_acc:=0.854650
epoch:=41900 ,test_acc:=0.838281
epoch:=42000 ,test_acc:=0.851735
epoch:=42100 ,test_acc:=0.834829
epoch:=42200 ,test_acc:=0.847611
epoch:=42300 ,test_acc:=0.866943
epoch:=42400 ,test_acc:=0.874159
epoch:=42500 ,test_acc:=0.849038
epoch:=42600 ,test_acc:=0.860885
epoch:=42700 ,test_acc:=0.864065
epoch:=42800 ,test_acc:=0.842658
epoch:=42900 ,test_acc:=0.849212
epoch:=43000 ,test_acc:=0.842929
epoch:=43100 ,test_acc:=0.850026
epoch:=43200 ,test_acc:=0.833208
epoch:=43300 ,test_acc:=0.805271 ModelSave!
epoch:=43400 ,test_acc:=0.836120
epoch:=43500 ,test_acc:=0.866981
epoch:=43600 ,test_acc:=0.828581
epoch:=43700 ,test_acc:=0.820696
epoch:=43800 ,test_acc:=0.840983
epoch:=43900 ,test_acc:=0.837353
epoch:=44000 ,test_acc:=0.818113
epoch:=44100 ,test_acc:=0.860824
epoch:=44200 ,test_acc:=0.834982
epoch:=44300 ,test_acc:=0.848075
epoch:=44400 ,test_acc:=0.852076
epoch:=44500 ,test_acc:=0.826672
epoch:=44600 ,test_acc:=0.828546
epoch:=44700 ,test_acc:=0.844105
epoch:=44800 ,test_acc:=0.838802
epoch:=44900 ,test_acc:=0.827326
epoch:=45000 ,test_acc:=0.831336
epoch:=45100 ,test_acc:=0.871507
epoch:=45200 ,test_acc:=0.823969
epoch:=45300 ,test_acc:=0.833692
epoch:=45400 ,test_acc:=0.839612
epoch:=45500 ,test_acc:=0.833573
epoch:=45600 ,test_acc:=0.825801
epoch:=45700 ,test_acc:=0.817789
epoch:=45800 ,test_acc:=0.840450
epoch:=45900 ,test_acc:=0.815166
epoch:=46000 ,test_acc:=0.851161
epoch:=46100 ,test_acc:=0.830320
epoch:=46200 ,test_acc:=0.827239
epoch:=46300 ,test_acc:=0.841320
epoch:=46400 ,test_acc:=0.833223
epoch:=46500 ,test_acc:=0.856006
epoch:=46600 ,test_acc:=0.843326
epoch:=46700 ,test_acc:=0.807584
epoch:=46800 ,test_acc:=0.811555
epoch:=46900 ,test_acc:=0.841154
epoch:=47000 ,test_acc:=0.806619
epoch:=47100 ,test_acc:=0.840659
epoch:=47200 ,test_acc:=0.815308
epoch:=47300 ,test_acc:=0.836136
epoch:=47400 ,test_acc:=0.828670
epoch:=47500 ,test_acc:=0.842473
epoch:=47600 ,test_acc:=0.841678
epoch:=47700 ,test_acc:=0.845523
epoch:=47800 ,test_acc:=0.848943
epoch:=47900 ,test_acc:=0.834313
epoch:=48000 ,test_acc:=0.820236
epoch:=48100 ,test_acc:=0.815587
epoch:=48200 ,test_acc:=0.826057
epoch:=48300 ,test_acc:=0.810285
epoch:=48400 ,test_acc:=0.849639
epoch:=48500 ,test_acc:=0.835755
epoch:=48600 ,test_acc:=0.844307
epoch:=48700 ,test_acc:=0.833286
epoch:=48800 ,test_acc:=0.835671
epoch:=48900 ,test_acc:=0.842303
epoch:=49000 ,test_acc:=0.843331
epoch:=49100 ,test_acc:=0.842028
epoch:=49200 ,test_acc:=0.847435
epoch:=49300 ,test_acc:=0.854364
epoch:=49400 ,test_acc:=0.824827
epoch:=49500 ,test_acc:=0.824464
epoch:=49600 ,test_acc:=0.819474
epoch:=49700 ,test_acc:=0.850470
epoch:=49800 ,test_acc:=0.831702
epoch:=49900 ,test_acc:=0.818832
epoch:=50000 ,test_acc:=0.861907
epoch:=50100 ,test_acc:=0.804870 ModelSave!
epoch:=50200 ,test_acc:=0.831275
epoch:=50300 ,test_acc:=0.836149
epoch:=50400 ,test_acc:=0.830752
epoch:=50500 ,test_acc:=0.821116
epoch:=50600 ,test_acc:=0.817247
epoch:=50700 ,test_acc:=0.843706
epoch:=50800 ,test_acc:=0.834953
epoch:=50900 ,test_acc:=0.818351
epoch:=51000 ,test_acc:=0.828109
epoch:=51100 ,test_acc:=0.834618
epoch:=51200 ,test_acc:=0.826636
epoch:=51300 ,test_acc:=0.830217
epoch:=51400 ,test_acc:=0.853110
epoch:=51500 ,test_acc:=0.841285
epoch:=51600 ,test_acc:=0.840512
epoch:=51700 ,test_acc:=0.865663
epoch:=51800 ,test_acc:=0.839116
epoch:=51900 ,test_acc:=0.821503
epoch:=52000 ,test_acc:=0.827524
epoch:=52100 ,test_acc:=0.840073
epoch:=52200 ,test_acc:=0.841116
epoch:=52300 ,test_acc:=0.846196
epoch:=52400 ,test_acc:=0.814067
epoch:=52500 ,test_acc:=0.829992
epoch:=52600 ,test_acc:=0.832145
epoch:=52700 ,test_acc:=0.826235
epoch:=52800 ,test_acc:=0.862228
epoch:=52900 ,test_acc:=0.817814
epoch:=53000 ,test_acc:=0.851417
epoch:=53100 ,test_acc:=0.834569
epoch:=53200 ,test_acc:=0.834933
epoch:=53300 ,test_acc:=0.820290
epoch:=53400 ,test_acc:=0.821089
epoch:=53500 ,test_acc:=0.823174
epoch:=53600 ,test_acc:=0.823645
epoch:=53700 ,test_acc:=0.880379
epoch:=53800 ,test_acc:=0.833186
epoch:=53900 ,test_acc:=0.829542
epoch:=54000 ,test_acc:=0.832984
epoch:=54100 ,test_acc:=0.843118
epoch:=54200 ,test_acc:=0.843882
epoch:=54300 ,test_acc:=0.819463
epoch:=54400 ,test_acc:=0.841436
epoch:=54500 ,test_acc:=0.847728
epoch:=54600 ,test_acc:=0.853725
epoch:=54700 ,test_acc:=0.836675
epoch:=54800 ,test_acc:=0.843297
epoch:=54900 ,test_acc:=0.860464
epoch:=55000 ,test_acc:=0.842777
epoch:=55100 ,test_acc:=0.852874
epoch:=55200 ,test_acc:=0.832564
epoch:=55300 ,test_acc:=0.875990
epoch:=55400 ,test_acc:=0.808661
epoch:=55500 ,test_acc:=0.823768
epoch:=55600 ,test_acc:=0.837481
epoch:=55700 ,test_acc:=0.840567
epoch:=55800 ,test_acc:=0.813011
epoch:=55900 ,test_acc:=0.848172
epoch:=56000 ,test_acc:=0.835627
epoch:=56100 ,test_acc:=0.820772
epoch:=56200 ,test_acc:=0.829724
epoch:=56300 ,test_acc:=0.825435
epoch:=56400 ,test_acc:=0.818917
epoch:=56500 ,test_acc:=0.810463
epoch:=56600 ,test_acc:=0.831839
epoch:=56700 ,test_acc:=0.824513
epoch:=56800 ,test_acc:=0.826201
epoch:=56900 ,test_acc:=0.828532
epoch:=57000 ,test_acc:=0.826510
epoch:=57100 ,test_acc:=0.840827
epoch:=57200 ,test_acc:=0.828077
epoch:=57300 ,test_acc:=0.847223
epoch:=57400 ,test_acc:=0.828351
epoch:=57500 ,test_acc:=0.817877
epoch:=57600 ,test_acc:=0.841229
epoch:=57700 ,test_acc:=0.813925
epoch:=57800 ,test_acc:=0.829984
epoch:=57900 ,test_acc:=0.846901
epoch:=58000 ,test_acc:=0.859847
epoch:=58100 ,test_acc:=0.842942
epoch:=58200 ,test_acc:=0.820034
epoch:=58300 ,test_acc:=0.858441
epoch:=58400 ,test_acc:=0.862433
epoch:=58500 ,test_acc:=0.862648
epoch:=58600 ,test_acc:=0.837351
epoch:=58700 ,test_acc:=0.810962
epoch:=58800 ,test_acc:=0.822077
epoch:=58900 ,test_acc:=0.843940
epoch:=59000 ,test_acc:=0.842292
epoch:=59100 ,test_acc:=0.831446
epoch:=59200 ,test_acc:=0.828464
epoch:=59300 ,test_acc:=0.836235
epoch:=59400 ,test_acc:=0.834212
epoch:=59500 ,test_acc:=0.834444
epoch:=59600 ,test_acc:=0.844416
epoch:=59700 ,test_acc:=0.834890
epoch:=59800 ,test_acc:=0.849425
epoch:=59900 ,test_acc:=0.816759
epoch:=60000 ,test_acc:=0.831344
epoch:=60100 ,test_acc:=0.820353
epoch:=60200 ,test_acc:=0.826898
epoch:=60300 ,test_acc:=0.857340
epoch:=60400 ,test_acc:=0.815447
epoch:=60500 ,test_acc:=0.823444
epoch:=60600 ,test_acc:=0.840564
epoch:=60700 ,test_acc:=0.826420
epoch:=60800 ,test_acc:=0.826562
epoch:=60900 ,test_acc:=0.833911
epoch:=61000 ,test_acc:=0.825863
epoch:=61100 ,test_acc:=0.847190
epoch:=61200 ,test_acc:=0.831715
epoch:=61300 ,test_acc:=0.837070
epoch:=61400 ,test_acc:=0.837972
epoch:=61500 ,test_acc:=0.841143
epoch:=61600 ,test_acc:=0.809286
epoch:=61700 ,test_acc:=0.834724
epoch:=61800 ,test_acc:=0.848330
epoch:=61900 ,test_acc:=0.826500
epoch:=62000 ,test_acc:=0.830882
epoch:=62100 ,test_acc:=0.845147
epoch:=62200 ,test_acc:=0.847661
epoch:=62300 ,test_acc:=0.827132
epoch:=62400 ,test_acc:=0.877577
epoch:=62500 ,test_acc:=0.833648
epoch:=62600 ,test_acc:=0.818952
epoch:=62700 ,test_acc:=0.841725
epoch:=62800 ,test_acc:=0.843667
epoch:=62900 ,test_acc:=0.848338
epoch:=63000 ,test_acc:=0.856854
epoch:=63100 ,test_acc:=0.822234
epoch:=63200 ,test_acc:=0.834791
epoch:=63300 ,test_acc:=0.822997
epoch:=63400 ,test_acc:=0.834349
epoch:=63500 ,test_acc:=0.841764
epoch:=63600 ,test_acc:=0.836319
epoch:=63700 ,test_acc:=0.827202
epoch:=63800 ,test_acc:=0.841272
epoch:=63900 ,test_acc:=0.824799
