epoch:=100 ,test_acc:=4.488801
epoch:=14700 ,test_acc:=0.425958
epoch:=14800 ,test_acc:=0.410201 ModelSave!
epoch:=14900 ,test_acc:=0.446694
epoch:=15000 ,test_acc:=0.450901
epoch:=15100 ,test_acc:=0.456798
epoch:=15200 ,test_acc:=0.433235
epoch:=15300 ,test_acc:=0.407920 ModelSave!
epoch:=15400 ,test_acc:=0.421589
epoch:=15500 ,test_acc:=0.410032
epoch:=15600 ,test_acc:=0.415937
epoch:=15700 ,test_acc:=0.412383
epoch:=15800 ,test_acc:=0.414439
epoch:=15900 ,test_acc:=0.409728
epoch:=16000 ,test_acc:=0.409378
epoch:=16100 ,test_acc:=0.407314 ModelSave!
epoch:=16200 ,test_acc:=0.411297
epoch:=16300 ,test_acc:=0.415224
epoch:=16400 ,test_acc:=0.413200
epoch:=16500 ,test_acc:=0.414710
epoch:=16600 ,test_acc:=0.411034
epoch:=16700 ,test_acc:=0.425213
epoch:=16800 ,test_acc:=0.413653
epoch:=16900 ,test_acc:=0.406691 ModelSave!
epoch:=17000 ,test_acc:=0.405420 ModelSave!
epoch:=17100 ,test_acc:=0.406962
epoch:=17200 ,test_acc:=0.407956
epoch:=17300 ,test_acc:=0.409310
epoch:=17400 ,test_acc:=0.454552
epoch:=17500 ,test_acc:=0.404820 ModelSave!
epoch:=17600 ,test_acc:=0.406917
epoch:=17700 ,test_acc:=0.403574 ModelSave!
epoch:=17800 ,test_acc:=0.403673
epoch:=17900 ,test_acc:=0.457011
epoch:=18000 ,test_acc:=0.403243 ModelSave!
epoch:=18100 ,test_acc:=0.403560
epoch:=18200 ,test_acc:=0.403975
epoch:=18300 ,test_acc:=0.408078
epoch:=18400 ,test_acc:=0.423886
epoch:=18500 ,test_acc:=0.405291
epoch:=18600 ,test_acc:=0.430366
epoch:=18700 ,test_acc:=0.403348
epoch:=18800 ,test_acc:=0.409863
epoch:=18900 ,test_acc:=0.400692 ModelSave!
epoch:=19000 ,test_acc:=0.410234
epoch:=19100 ,test_acc:=0.434127
epoch:=19200 ,test_acc:=0.405630
epoch:=19300 ,test_acc:=0.407676
epoch:=19400 ,test_acc:=0.407111
epoch:=19500 ,test_acc:=0.398472 ModelSave!
epoch:=19600 ,test_acc:=0.403337
epoch:=19700 ,test_acc:=0.407666
epoch:=19800 ,test_acc:=0.398053 ModelSave!
epoch:=19900 ,test_acc:=0.456664
epoch:=20000 ,test_acc:=0.408811
epoch:=20100 ,test_acc:=0.413310
epoch:=20200 ,test_acc:=0.400150
epoch:=20300 ,test_acc:=0.443193
epoch:=20400 ,test_acc:=0.415725
epoch:=20500 ,test_acc:=0.398662
epoch:=20600 ,test_acc:=0.413687
epoch:=20700 ,test_acc:=0.426379
epoch:=20800 ,test_acc:=0.407486
epoch:=20900 ,test_acc:=0.393509 ModelSave!
epoch:=21000 ,test_acc:=0.392462 ModelSave!
epoch:=21100 ,test_acc:=0.399887
epoch:=21200 ,test_acc:=0.396896
epoch:=21300 ,test_acc:=0.398980
epoch:=21400 ,test_acc:=0.398040
epoch:=21500 ,test_acc:=0.397696
epoch:=21600 ,test_acc:=0.398057
epoch:=21700 ,test_acc:=0.388985 ModelSave!
epoch:=21800 ,test_acc:=0.390182
epoch:=21900 ,test_acc:=0.414550
epoch:=22000 ,test_acc:=0.385963 ModelSave!
epoch:=22100 ,test_acc:=0.388778
epoch:=22200 ,test_acc:=0.414020
epoch:=22300 ,test_acc:=0.389468
epoch:=22400 ,test_acc:=0.394482
epoch:=22500 ,test_acc:=0.381895 ModelSave!
epoch:=22600 ,test_acc:=0.383903
epoch:=22700 ,test_acc:=0.385297
epoch:=22800 ,test_acc:=0.401843
epoch:=22900 ,test_acc:=0.382706
epoch:=23000 ,test_acc:=0.393908
epoch:=23100 ,test_acc:=0.420851
epoch:=23200 ,test_acc:=0.380964 ModelSave!
epoch:=23300 ,test_acc:=0.384971
epoch:=23400 ,test_acc:=0.398461
epoch:=23500 ,test_acc:=0.386870
epoch:=23600 ,test_acc:=0.379012 ModelSave!
epoch:=23700 ,test_acc:=0.381093
epoch:=23800 ,test_acc:=0.390720
epoch:=23900 ,test_acc:=0.405501
epoch:=24000 ,test_acc:=0.451423
epoch:=24100 ,test_acc:=0.377142 ModelSave!
epoch:=24200 ,test_acc:=0.425950
epoch:=24300 ,test_acc:=0.378289
epoch:=24400 ,test_acc:=0.385716
epoch:=24500 ,test_acc:=0.377292
epoch:=24600 ,test_acc:=0.376837 ModelSave!
epoch:=24700 ,test_acc:=0.381336
epoch:=24800 ,test_acc:=0.373586 ModelSave!
epoch:=24900 ,test_acc:=0.398823
epoch:=25000 ,test_acc:=0.369730 ModelSave!
epoch:=25100 ,test_acc:=0.370356
epoch:=25200 ,test_acc:=0.382009
epoch:=25300 ,test_acc:=0.367066 ModelSave!
epoch:=25400 ,test_acc:=0.380893
epoch:=25500 ,test_acc:=0.375958
epoch:=25600 ,test_acc:=0.374474
epoch:=25700 ,test_acc:=0.387562
epoch:=25800 ,test_acc:=0.388741
epoch:=25900 ,test_acc:=0.365366 ModelSave!
epoch:=26000 ,test_acc:=0.401874
epoch:=26100 ,test_acc:=0.369331
epoch:=26200 ,test_acc:=0.387457
epoch:=26300 ,test_acc:=0.361132 ModelSave!
epoch:=26400 ,test_acc:=0.366069
epoch:=26500 ,test_acc:=0.389202
epoch:=26600 ,test_acc:=0.383795
epoch:=26700 ,test_acc:=0.371901
epoch:=26800 ,test_acc:=0.399878
epoch:=26900 ,test_acc:=0.365598
epoch:=27000 ,test_acc:=0.384930
epoch:=27100 ,test_acc:=0.386373
epoch:=27200 ,test_acc:=0.375167
epoch:=27300 ,test_acc:=0.442498
epoch:=27400 ,test_acc:=0.367719
epoch:=27500 ,test_acc:=0.380794
epoch:=27600 ,test_acc:=0.370873
epoch:=27700 ,test_acc:=0.357562 ModelSave!
epoch:=27800 ,test_acc:=0.361319
epoch:=27900 ,test_acc:=0.421990
epoch:=28000 ,test_acc:=0.414919
epoch:=28100 ,test_acc:=0.376221
epoch:=28200 ,test_acc:=0.361961
epoch:=28300 ,test_acc:=0.368509
epoch:=28400 ,test_acc:=0.372067
epoch:=28500 ,test_acc:=0.361978
epoch:=28600 ,test_acc:=0.352663 ModelSave!
epoch:=28700 ,test_acc:=0.391160
epoch:=28800 ,test_acc:=0.356738
epoch:=28900 ,test_acc:=0.358935
epoch:=29000 ,test_acc:=0.365618
epoch:=29100 ,test_acc:=0.358359
epoch:=29200 ,test_acc:=0.387840
epoch:=29300 ,test_acc:=0.362762
epoch:=29400 ,test_acc:=0.360833
epoch:=29500 ,test_acc:=0.366064
epoch:=29600 ,test_acc:=0.352075 ModelSave!
epoch:=29700 ,test_acc:=0.392554
epoch:=29800 ,test_acc:=0.359250
epoch:=29900 ,test_acc:=0.382798
epoch:=30000 ,test_acc:=0.349413 ModelSave!
epoch:=30100 ,test_acc:=0.358442
epoch:=30200 ,test_acc:=0.350130
epoch:=30300 ,test_acc:=0.361593
epoch:=30400 ,test_acc:=0.356470
epoch:=30500 ,test_acc:=0.405505
epoch:=30600 ,test_acc:=0.348278 ModelSave!
epoch:=30700 ,test_acc:=0.352289
epoch:=30800 ,test_acc:=0.353175
epoch:=30900 ,test_acc:=0.376931
epoch:=31000 ,test_acc:=0.362930
epoch:=31100 ,test_acc:=0.345027 ModelSave!
epoch:=31200 ,test_acc:=0.383948
epoch:=31300 ,test_acc:=0.370400
epoch:=31400 ,test_acc:=0.381466
epoch:=31500 ,test_acc:=0.400451
epoch:=31600 ,test_acc:=0.362228
epoch:=31700 ,test_acc:=0.403707
epoch:=31800 ,test_acc:=0.355190
epoch:=31900 ,test_acc:=0.351019
epoch:=32000 ,test_acc:=0.345760
epoch:=32100 ,test_acc:=0.355297
epoch:=32200 ,test_acc:=0.353845
epoch:=32300 ,test_acc:=0.346711
epoch:=32400 ,test_acc:=0.449656
epoch:=32500 ,test_acc:=0.348331
epoch:=32600 ,test_acc:=0.341924 ModelSave!
epoch:=32700 ,test_acc:=0.340714 ModelSave!
epoch:=32800 ,test_acc:=0.356496
epoch:=32900 ,test_acc:=0.363517
epoch:=33000 ,test_acc:=0.360136
epoch:=33100 ,test_acc:=0.348894
epoch:=33200 ,test_acc:=0.352989
epoch:=33300 ,test_acc:=0.359412
epoch:=33400 ,test_acc:=0.343530
epoch:=33500 ,test_acc:=0.370787
epoch:=33600 ,test_acc:=0.339634 ModelSave!
epoch:=33700 ,test_acc:=0.388932
epoch:=33800 ,test_acc:=0.342989
epoch:=33900 ,test_acc:=0.402403
epoch:=34000 ,test_acc:=0.368167
epoch:=34100 ,test_acc:=0.337665 ModelSave!
epoch:=34200 ,test_acc:=0.360931
epoch:=34300 ,test_acc:=0.344847
epoch:=34400 ,test_acc:=0.367795
epoch:=34500 ,test_acc:=0.338137
epoch:=34600 ,test_acc:=0.339477
epoch:=34700 ,test_acc:=0.339117
epoch:=34800 ,test_acc:=0.390895
epoch:=34900 ,test_acc:=0.347595
epoch:=35000 ,test_acc:=0.336570 ModelSave!
epoch:=35100 ,test_acc:=0.410743
epoch:=35200 ,test_acc:=0.348494
epoch:=35300 ,test_acc:=0.334041 ModelSave!
epoch:=35400 ,test_acc:=0.341312
epoch:=35500 ,test_acc:=0.340396
epoch:=35600 ,test_acc:=0.336580
epoch:=35700 ,test_acc:=0.336876
epoch:=35800 ,test_acc:=0.358525
epoch:=35900 ,test_acc:=0.338322
epoch:=36000 ,test_acc:=0.334365
epoch:=36100 ,test_acc:=0.369112
epoch:=36200 ,test_acc:=0.349977
epoch:=36300 ,test_acc:=0.355682
epoch:=36400 ,test_acc:=0.327444 ModelSave!
epoch:=36500 ,test_acc:=0.377249
epoch:=36600 ,test_acc:=0.353563
epoch:=36700 ,test_acc:=0.342639
epoch:=36800 ,test_acc:=0.328415
epoch:=36900 ,test_acc:=0.340106
epoch:=37000 ,test_acc:=0.331728
epoch:=37100 ,test_acc:=0.378051
epoch:=37200 ,test_acc:=0.368812
epoch:=37300 ,test_acc:=0.350065
epoch:=37400 ,test_acc:=0.341046
epoch:=37500 ,test_acc:=0.329886
epoch:=37600 ,test_acc:=0.335773
epoch:=37700 ,test_acc:=0.335645
epoch:=37800 ,test_acc:=0.387744
epoch:=37900 ,test_acc:=0.334216
epoch:=38000 ,test_acc:=0.345820
epoch:=38100 ,test_acc:=0.337079
epoch:=38200 ,test_acc:=0.336070
epoch:=38300 ,test_acc:=0.340013
epoch:=38400 ,test_acc:=0.340773
epoch:=38500 ,test_acc:=0.325907 ModelSave!
epoch:=38600 ,test_acc:=0.363814
epoch:=38700 ,test_acc:=0.328090
epoch:=38800 ,test_acc:=0.366423
epoch:=38900 ,test_acc:=0.334116
epoch:=39000 ,test_acc:=0.323855 ModelSave!
epoch:=39100 ,test_acc:=0.323544 ModelSave!
epoch:=39200 ,test_acc:=0.342495
epoch:=39300 ,test_acc:=0.327504
epoch:=39400 ,test_acc:=0.348450
epoch:=39500 ,test_acc:=0.322242 ModelSave!
epoch:=39600 ,test_acc:=0.327410
epoch:=39700 ,test_acc:=0.344607
epoch:=39800 ,test_acc:=0.325240
epoch:=39900 ,test_acc:=0.373703
epoch:=40000 ,test_acc:=0.406900
epoch:=40100 ,test_acc:=0.344159
epoch:=40200 ,test_acc:=0.332645
epoch:=40300 ,test_acc:=0.323169
epoch:=40400 ,test_acc:=0.371804
epoch:=40500 ,test_acc:=0.352008
epoch:=40600 ,test_acc:=0.352376
epoch:=40700 ,test_acc:=0.330755
epoch:=40800 ,test_acc:=0.327294
epoch:=40900 ,test_acc:=0.322804
epoch:=41000 ,test_acc:=0.333223
epoch:=41100 ,test_acc:=0.334305
epoch:=41200 ,test_acc:=0.326354
epoch:=41300 ,test_acc:=0.321500 ModelSave!
epoch:=41400 ,test_acc:=0.340165
epoch:=41500 ,test_acc:=0.322309
epoch:=41600 ,test_acc:=0.326741
epoch:=41700 ,test_acc:=0.328569
epoch:=41800 ,test_acc:=0.346929
epoch:=41900 ,test_acc:=0.320608 ModelSave!
epoch:=42000 ,test_acc:=0.341044
epoch:=42100 ,test_acc:=0.340122
epoch:=42200 ,test_acc:=0.324896
epoch:=42300 ,test_acc:=0.324020
epoch:=42400 ,test_acc:=0.325144
epoch:=42500 ,test_acc:=0.323116
epoch:=42600 ,test_acc:=0.339307
epoch:=42700 ,test_acc:=0.383004
epoch:=42800 ,test_acc:=0.318023 ModelSave!
epoch:=42900 ,test_acc:=0.395369
epoch:=43000 ,test_acc:=0.330976
epoch:=43100 ,test_acc:=0.327494
epoch:=43200 ,test_acc:=0.324295
epoch:=43300 ,test_acc:=0.349268
epoch:=43400 ,test_acc:=0.325541
epoch:=43500 ,test_acc:=0.321092
epoch:=43600 ,test_acc:=0.317860 ModelSave!
epoch:=43700 ,test_acc:=0.322339
epoch:=43800 ,test_acc:=0.346526
epoch:=43900 ,test_acc:=0.325522
epoch:=44000 ,test_acc:=0.319231
epoch:=44100 ,test_acc:=0.318375
epoch:=44200 ,test_acc:=0.334520
epoch:=44300 ,test_acc:=0.315415 ModelSave!
epoch:=44400 ,test_acc:=0.313701 ModelSave!
epoch:=44500 ,test_acc:=0.312998 ModelSave!
epoch:=44600 ,test_acc:=0.342037
epoch:=44700 ,test_acc:=0.317751
epoch:=44800 ,test_acc:=0.316316
epoch:=44900 ,test_acc:=0.329873
epoch:=45000 ,test_acc:=0.335379
epoch:=45100 ,test_acc:=0.319762
epoch:=45200 ,test_acc:=0.315618
epoch:=45300 ,test_acc:=0.320894
epoch:=45400 ,test_acc:=0.326975
epoch:=45500 ,test_acc:=0.318078
epoch:=45600 ,test_acc:=0.327136
epoch:=45700 ,test_acc:=0.317074
epoch:=45800 ,test_acc:=0.317536
epoch:=45900 ,test_acc:=0.320006
epoch:=46000 ,test_acc:=0.319812
epoch:=46100 ,test_acc:=0.312155 ModelSave!
epoch:=46200 ,test_acc:=0.317047
epoch:=46300 ,test_acc:=0.313494
epoch:=46400 ,test_acc:=0.326363
epoch:=46500 ,test_acc:=0.328890
epoch:=46600 ,test_acc:=0.326996
epoch:=46700 ,test_acc:=0.317278
epoch:=46800 ,test_acc:=0.315303
epoch:=46900 ,test_acc:=0.313006
epoch:=47000 ,test_acc:=0.330137
epoch:=47100 ,test_acc:=0.320636
epoch:=47200 ,test_acc:=0.321549
epoch:=47300 ,test_acc:=0.339105
epoch:=47400 ,test_acc:=0.399358
epoch:=47500 ,test_acc:=0.313058
epoch:=47600 ,test_acc:=0.329131
epoch:=47700 ,test_acc:=0.322771
epoch:=47800 ,test_acc:=0.333815
epoch:=47900 ,test_acc:=0.323940
epoch:=48000 ,test_acc:=0.307413 ModelSave!
epoch:=48100 ,test_acc:=0.309167
epoch:=48200 ,test_acc:=0.319322
epoch:=48300 ,test_acc:=0.344679
epoch:=48400 ,test_acc:=0.314124
epoch:=48500 ,test_acc:=0.346975
epoch:=48600 ,test_acc:=0.318621
epoch:=48700 ,test_acc:=0.363835
epoch:=48800 ,test_acc:=0.311469
epoch:=48900 ,test_acc:=0.307990
epoch:=49000 ,test_acc:=0.309410
epoch:=49100 ,test_acc:=0.326992
epoch:=49200 ,test_acc:=0.330684
epoch:=49300 ,test_acc:=0.333542
epoch:=49400 ,test_acc:=0.324935
epoch:=49500 ,test_acc:=0.313700
epoch:=49600 ,test_acc:=0.312672
epoch:=49700 ,test_acc:=0.310173
epoch:=49800 ,test_acc:=0.329726
epoch:=49900 ,test_acc:=0.305322 ModelSave!
epoch:=50000 ,test_acc:=0.354843
epoch:=50100 ,test_acc:=0.364809
epoch:=50200 ,test_acc:=0.388487
epoch:=50300 ,test_acc:=0.328254
epoch:=50400 ,test_acc:=0.307946
epoch:=50500 ,test_acc:=0.309973
epoch:=50600 ,test_acc:=0.303216 ModelSave!
epoch:=50700 ,test_acc:=0.312109
epoch:=50800 ,test_acc:=0.342175
epoch:=50900 ,test_acc:=0.314231
epoch:=51000 ,test_acc:=0.417462
epoch:=51100 ,test_acc:=0.310502
epoch:=51200 ,test_acc:=0.310022
epoch:=51300 ,test_acc:=0.304403
epoch:=51400 ,test_acc:=0.308465
epoch:=51500 ,test_acc:=0.309574
epoch:=51600 ,test_acc:=0.311522
epoch:=51700 ,test_acc:=0.321874
epoch:=51800 ,test_acc:=0.306452
epoch:=51900 ,test_acc:=0.312768
epoch:=52000 ,test_acc:=0.310075
epoch:=52100 ,test_acc:=0.312791
epoch:=52200 ,test_acc:=0.314329
epoch:=52300 ,test_acc:=0.304428
epoch:=52400 ,test_acc:=0.308729
epoch:=52500 ,test_acc:=0.313061
epoch:=52600 ,test_acc:=0.302722 ModelSave!
epoch:=52700 ,test_acc:=0.306676
epoch:=52800 ,test_acc:=0.313445
epoch:=52900 ,test_acc:=0.305209
epoch:=53000 ,test_acc:=0.303209
epoch:=53100 ,test_acc:=0.304729
epoch:=53200 ,test_acc:=0.304639
epoch:=53300 ,test_acc:=0.308531
epoch:=53400 ,test_acc:=0.333074
epoch:=53500 ,test_acc:=0.312605
epoch:=53600 ,test_acc:=0.299635 ModelSave!
epoch:=53700 ,test_acc:=0.305318
epoch:=53800 ,test_acc:=0.302628
epoch:=53900 ,test_acc:=0.322716
epoch:=54000 ,test_acc:=0.304205
epoch:=54100 ,test_acc:=0.332982
epoch:=54200 ,test_acc:=0.303279
epoch:=54300 ,test_acc:=0.297952 ModelSave!
epoch:=54400 ,test_acc:=0.302729
epoch:=54500 ,test_acc:=0.316108
epoch:=54600 ,test_acc:=0.311379
epoch:=54700 ,test_acc:=0.318592
epoch:=54800 ,test_acc:=0.325923
epoch:=54900 ,test_acc:=0.319062
epoch:=55000 ,test_acc:=0.302082
epoch:=55100 ,test_acc:=0.299488
epoch:=55200 ,test_acc:=0.321656
epoch:=55300 ,test_acc:=0.328665
epoch:=55400 ,test_acc:=0.299187
epoch:=55500 ,test_acc:=0.301062
epoch:=55600 ,test_acc:=0.301314
epoch:=55700 ,test_acc:=0.297700 ModelSave!
epoch:=55800 ,test_acc:=0.301436
epoch:=55900 ,test_acc:=0.306217
epoch:=56000 ,test_acc:=0.310573
epoch:=56100 ,test_acc:=0.305608
epoch:=56200 ,test_acc:=0.310620
epoch:=56300 ,test_acc:=0.327248
epoch:=56400 ,test_acc:=0.310767
epoch:=56500 ,test_acc:=0.299628
epoch:=56600 ,test_acc:=0.304408
epoch:=56700 ,test_acc:=0.299777
epoch:=56800 ,test_acc:=0.316072
epoch:=56900 ,test_acc:=0.305387
epoch:=57000 ,test_acc:=0.295511 ModelSave!
epoch:=57100 ,test_acc:=0.312970
epoch:=57200 ,test_acc:=0.302305
epoch:=57300 ,test_acc:=0.321050
epoch:=57400 ,test_acc:=0.300066
epoch:=57500 ,test_acc:=0.304021
epoch:=57600 ,test_acc:=0.315095
epoch:=57700 ,test_acc:=0.299819
epoch:=57800 ,test_acc:=0.304733
epoch:=57900 ,test_acc:=0.315894
epoch:=58000 ,test_acc:=0.325655
epoch:=58100 ,test_acc:=0.295119 ModelSave!
epoch:=58200 ,test_acc:=0.323049
epoch:=58300 ,test_acc:=0.341684
epoch:=58400 ,test_acc:=0.301067
epoch:=58500 ,test_acc:=0.303701
epoch:=58600 ,test_acc:=0.309621
epoch:=58700 ,test_acc:=0.300544
epoch:=58800 ,test_acc:=0.298695
epoch:=58900 ,test_acc:=0.300452
epoch:=59000 ,test_acc:=0.298683
epoch:=59100 ,test_acc:=0.295337
epoch:=59200 ,test_acc:=0.299067
epoch:=59300 ,test_acc:=0.303549
epoch:=59400 ,test_acc:=0.309416
epoch:=59500 ,test_acc:=0.323422
epoch:=59600 ,test_acc:=0.300492
epoch:=59700 ,test_acc:=0.297509
epoch:=59800 ,test_acc:=0.337160
epoch:=59900 ,test_acc:=0.297816
epoch:=60000 ,test_acc:=0.298461
epoch:=60100 ,test_acc:=0.299317
epoch:=60200 ,test_acc:=0.300857
epoch:=60300 ,test_acc:=0.322056
epoch:=60400 ,test_acc:=0.303695
epoch:=60500 ,test_acc:=0.299810
epoch:=60600 ,test_acc:=0.296614
epoch:=60700 ,test_acc:=0.320621
epoch:=60800 ,test_acc:=0.367041
epoch:=60900 ,test_acc:=0.297942
epoch:=61000 ,test_acc:=0.300443
epoch:=61100 ,test_acc:=0.328761
epoch:=61200 ,test_acc:=0.325476
epoch:=61300 ,test_acc:=0.297555
epoch:=61400 ,test_acc:=0.341205
epoch:=61500 ,test_acc:=0.352102
epoch:=61600 ,test_acc:=0.295799
epoch:=61700 ,test_acc:=0.294914 ModelSave!
