epoch:=100 ,test_acc:=51.743528
epoch:=16400 ,test_acc:=8.166121
epoch:=16500 ,test_acc:=8.148592
epoch:=16600 ,test_acc:=8.081888
epoch:=16700 ,test_acc:=8.047411
epoch:=16800 ,test_acc:=7.999073
epoch:=16900 ,test_acc:=7.952932
epoch:=17000 ,test_acc:=7.907159
epoch:=17100 ,test_acc:=7.866083
epoch:=17200 ,test_acc:=7.823757
epoch:=17300 ,test_acc:=7.779459
epoch:=17400 ,test_acc:=7.740339
epoch:=17500 ,test_acc:=7.683780
epoch:=17600 ,test_acc:=7.680204
epoch:=17700 ,test_acc:=7.621705
epoch:=17800 ,test_acc:=7.595547
epoch:=17900 ,test_acc:=7.554317
epoch:=18000 ,test_acc:=7.505502
epoch:=18100 ,test_acc:=7.475469
epoch:=18200 ,test_acc:=7.443593
epoch:=18300 ,test_acc:=7.399440
epoch:=18400 ,test_acc:=7.360993
epoch:=18500 ,test_acc:=7.330984
epoch:=18600 ,test_acc:=7.293037
epoch:=18700 ,test_acc:=7.250572
epoch:=18800 ,test_acc:=7.211685
epoch:=18900 ,test_acc:=7.188349
epoch:=19000 ,test_acc:=7.159565
epoch:=19100 ,test_acc:=7.132605
epoch:=19200 ,test_acc:=7.094747
epoch:=19300 ,test_acc:=7.076209
epoch:=19400 ,test_acc:=7.029122
epoch:=19500 ,test_acc:=6.999822
epoch:=19600 ,test_acc:=6.990382
epoch:=19700 ,test_acc:=6.938977
epoch:=19800 ,test_acc:=6.914111
epoch:=19900 ,test_acc:=6.885917
epoch:=20000 ,test_acc:=6.853829
epoch:=20100 ,test_acc:=6.833995
epoch:=20200 ,test_acc:=6.800967
epoch:=20300 ,test_acc:=6.784153
epoch:=20400 ,test_acc:=6.733569
epoch:=20500 ,test_acc:=6.712849
epoch:=20600 ,test_acc:=6.690407
epoch:=20700 ,test_acc:=6.681902
epoch:=20800 ,test_acc:=6.635597
epoch:=20900 ,test_acc:=6.599666
epoch:=21000 ,test_acc:=6.574593
epoch:=21100 ,test_acc:=6.536705
epoch:=21200 ,test_acc:=6.518523
epoch:=21300 ,test_acc:=6.490224
epoch:=21400 ,test_acc:=6.463246
epoch:=21500 ,test_acc:=6.441049
epoch:=21600 ,test_acc:=6.430674
epoch:=21700 ,test_acc:=6.389236
epoch:=21800 ,test_acc:=6.363011
epoch:=21900 ,test_acc:=6.342514
epoch:=22000 ,test_acc:=6.314910
epoch:=22100 ,test_acc:=6.275585
epoch:=22200 ,test_acc:=6.256888
epoch:=22300 ,test_acc:=6.247603
epoch:=22400 ,test_acc:=6.224255
epoch:=22500 ,test_acc:=6.199512
epoch:=22600 ,test_acc:=6.178884
epoch:=22700 ,test_acc:=6.145218
epoch:=22800 ,test_acc:=6.127843
epoch:=22900 ,test_acc:=6.112452
epoch:=23000 ,test_acc:=6.111492
epoch:=23100 ,test_acc:=6.056931
epoch:=23200 ,test_acc:=6.037376
epoch:=23300 ,test_acc:=6.017235
epoch:=23400 ,test_acc:=5.989404
epoch:=23500 ,test_acc:=5.980930
epoch:=23600 ,test_acc:=5.942623
epoch:=23700 ,test_acc:=5.928434
epoch:=23800 ,test_acc:=5.913647
epoch:=23900 ,test_acc:=5.878657
epoch:=24000 ,test_acc:=5.869534
epoch:=24100 ,test_acc:=5.851945
epoch:=24200 ,test_acc:=5.824980
epoch:=24300 ,test_acc:=5.801353
epoch:=24400 ,test_acc:=5.791221
epoch:=24500 ,test_acc:=5.767809
epoch:=24600 ,test_acc:=5.733746
epoch:=24700 ,test_acc:=5.728373
epoch:=24800 ,test_acc:=5.694400
epoch:=24900 ,test_acc:=5.681337
epoch:=25000 ,test_acc:=5.663945
epoch:=25100 ,test_acc:=5.630244
epoch:=25200 ,test_acc:=5.640710
epoch:=25300 ,test_acc:=5.627052
epoch:=25400 ,test_acc:=5.579419
epoch:=25500 ,test_acc:=5.560176
epoch:=25600 ,test_acc:=5.548845
epoch:=25700 ,test_acc:=5.528030
epoch:=25800 ,test_acc:=5.501666
epoch:=25900 ,test_acc:=5.498146
epoch:=26000 ,test_acc:=5.482917
epoch:=26100 ,test_acc:=5.454441
epoch:=26200 ,test_acc:=5.428086
epoch:=26300 ,test_acc:=5.416952
epoch:=26400 ,test_acc:=5.387015
epoch:=26500 ,test_acc:=5.391140
epoch:=26600 ,test_acc:=5.350340
epoch:=26700 ,test_acc:=5.332395
epoch:=26800 ,test_acc:=5.309001
epoch:=26900 ,test_acc:=5.296270
epoch:=27000 ,test_acc:=5.291132
epoch:=27100 ,test_acc:=5.257632
epoch:=27200 ,test_acc:=5.239326
epoch:=27300 ,test_acc:=5.235716
epoch:=27400 ,test_acc:=5.196750
epoch:=27500 ,test_acc:=5.199910
epoch:=27600 ,test_acc:=5.171497
epoch:=27700 ,test_acc:=5.153251
epoch:=27800 ,test_acc:=5.133712
epoch:=27900 ,test_acc:=5.119154
epoch:=28000 ,test_acc:=5.104301
epoch:=28100 ,test_acc:=5.088098
epoch:=28200 ,test_acc:=5.074784
epoch:=28300 ,test_acc:=5.047274
epoch:=28400 ,test_acc:=5.035100
epoch:=28500 ,test_acc:=5.022651
epoch:=28600 ,test_acc:=5.009984
epoch:=28700 ,test_acc:=4.996952
epoch:=28800 ,test_acc:=4.988735
epoch:=28900 ,test_acc:=4.968196
epoch:=29000 ,test_acc:=4.931954
epoch:=29100 ,test_acc:=4.930809
epoch:=29200 ,test_acc:=4.904262
epoch:=29300 ,test_acc:=4.891372
epoch:=29400 ,test_acc:=4.869952
epoch:=29500 ,test_acc:=4.858650
epoch:=29600 ,test_acc:=4.849195
epoch:=29700 ,test_acc:=4.833146
epoch:=29800 ,test_acc:=4.811733
epoch:=29900 ,test_acc:=4.798696
epoch:=30000 ,test_acc:=4.776899
epoch:=30100 ,test_acc:=4.779877
epoch:=30200 ,test_acc:=4.765048
epoch:=30300 ,test_acc:=4.730198
epoch:=30400 ,test_acc:=4.716842
epoch:=30500 ,test_acc:=4.725814
epoch:=30600 ,test_acc:=4.691606
epoch:=30700 ,test_acc:=4.674377
epoch:=30800 ,test_acc:=4.662317
epoch:=30900 ,test_acc:=4.647905
epoch:=31000 ,test_acc:=4.630674
epoch:=31100 ,test_acc:=4.611408
epoch:=31200 ,test_acc:=4.620944
epoch:=31300 ,test_acc:=4.601192
epoch:=31400 ,test_acc:=4.572546
epoch:=31500 ,test_acc:=4.559772
epoch:=31600 ,test_acc:=4.553445
epoch:=31700 ,test_acc:=4.533417
epoch:=31800 ,test_acc:=4.521359
epoch:=31900 ,test_acc:=4.514086
epoch:=32000 ,test_acc:=4.494045
epoch:=32100 ,test_acc:=4.481696
epoch:=32200 ,test_acc:=4.461704
epoch:=32300 ,test_acc:=4.445619
epoch:=32400 ,test_acc:=4.425989
epoch:=32500 ,test_acc:=4.417618
epoch:=32600 ,test_acc:=4.405532
epoch:=32700 ,test_acc:=4.400288
epoch:=32800 ,test_acc:=4.379338
epoch:=32900 ,test_acc:=4.367966
epoch:=33000 ,test_acc:=4.341378
epoch:=33100 ,test_acc:=4.334633
epoch:=33200 ,test_acc:=4.327062
epoch:=33300 ,test_acc:=4.304177
epoch:=33400 ,test_acc:=4.300671
epoch:=33500 ,test_acc:=4.283788
epoch:=33600 ,test_acc:=4.266358
epoch:=33700 ,test_acc:=4.256963
epoch:=33800 ,test_acc:=4.240166
epoch:=33900 ,test_acc:=4.236348
epoch:=34000 ,test_acc:=4.205672
epoch:=34100 ,test_acc:=4.195759
epoch:=34200 ,test_acc:=4.194273
epoch:=34300 ,test_acc:=4.172605
epoch:=34400 ,test_acc:=4.153304
epoch:=34500 ,test_acc:=4.151567
epoch:=34600 ,test_acc:=4.136900
epoch:=34700 ,test_acc:=4.120041
epoch:=34800 ,test_acc:=4.104935
epoch:=34900 ,test_acc:=4.097439
epoch:=35000 ,test_acc:=4.085958
epoch:=35100 ,test_acc:=4.070004
epoch:=35200 ,test_acc:=4.054819
epoch:=35300 ,test_acc:=4.038244
epoch:=35400 ,test_acc:=4.050171
epoch:=35500 ,test_acc:=4.025968
epoch:=35600 ,test_acc:=3.999899 ModelSave!
epoch:=35700 ,test_acc:=4.011498
epoch:=35800 ,test_acc:=3.990661 ModelSave!
epoch:=35900 ,test_acc:=3.983017 ModelSave!
epoch:=36000 ,test_acc:=3.972962 ModelSave!
epoch:=36100 ,test_acc:=3.961702 ModelSave!
epoch:=36200 ,test_acc:=3.938886 ModelSave!
epoch:=36300 ,test_acc:=3.920555 ModelSave!
epoch:=36400 ,test_acc:=3.919059 ModelSave!
epoch:=36500 ,test_acc:=3.913266 ModelSave!
epoch:=36600 ,test_acc:=3.891020 ModelSave!
epoch:=36700 ,test_acc:=3.892957
epoch:=36800 ,test_acc:=3.880669 ModelSave!
epoch:=36900 ,test_acc:=3.854224 ModelSave!
epoch:=37000 ,test_acc:=3.841837 ModelSave!
epoch:=37100 ,test_acc:=3.830146 ModelSave!
epoch:=37200 ,test_acc:=3.835936
epoch:=37300 ,test_acc:=3.811704 ModelSave!
epoch:=37400 ,test_acc:=3.813688
epoch:=37500 ,test_acc:=3.794470 ModelSave!
epoch:=37600 ,test_acc:=3.778149 ModelSave!
epoch:=37700 ,test_acc:=3.770505 ModelSave!
epoch:=37800 ,test_acc:=3.758931 ModelSave!
epoch:=37900 ,test_acc:=3.744470 ModelSave!
epoch:=38000 ,test_acc:=3.739796 ModelSave!
epoch:=38100 ,test_acc:=3.713526 ModelSave!
epoch:=38200 ,test_acc:=3.724209
epoch:=38300 ,test_acc:=3.714635
epoch:=38400 ,test_acc:=3.696901 ModelSave!
epoch:=38500 ,test_acc:=3.698988
epoch:=38600 ,test_acc:=3.678060 ModelSave!
epoch:=38700 ,test_acc:=3.668484 ModelSave!
epoch:=38800 ,test_acc:=3.655637 ModelSave!
epoch:=38900 ,test_acc:=3.638528 ModelSave!
epoch:=39000 ,test_acc:=3.623658 ModelSave!
epoch:=39100 ,test_acc:=3.627960
epoch:=39200 ,test_acc:=3.616251 ModelSave!
epoch:=39300 ,test_acc:=3.599102 ModelSave!
epoch:=39400 ,test_acc:=3.589051 ModelSave!
epoch:=39500 ,test_acc:=3.588298 ModelSave!
epoch:=39600 ,test_acc:=3.573455 ModelSave!
epoch:=39700 ,test_acc:=3.552440 ModelSave!
epoch:=39800 ,test_acc:=3.544242 ModelSave!
epoch:=39900 ,test_acc:=3.539085 ModelSave!
epoch:=40000 ,test_acc:=3.531433 ModelSave!
epoch:=40100 ,test_acc:=3.512407 ModelSave!
epoch:=40200 ,test_acc:=3.494677 ModelSave!
epoch:=40300 ,test_acc:=3.498817
epoch:=40400 ,test_acc:=3.478613 ModelSave!
epoch:=40500 ,test_acc:=3.469261 ModelSave!
epoch:=40600 ,test_acc:=3.457467 ModelSave!
epoch:=40700 ,test_acc:=3.445930 ModelSave!
epoch:=40800 ,test_acc:=3.453129
epoch:=40900 ,test_acc:=3.440576 ModelSave!
epoch:=41000 ,test_acc:=3.438821 ModelSave!
epoch:=41100 ,test_acc:=3.414842 ModelSave!
epoch:=41200 ,test_acc:=3.411612 ModelSave!
epoch:=41300 ,test_acc:=3.397237 ModelSave!
epoch:=41400 ,test_acc:=3.387290 ModelSave!
epoch:=41500 ,test_acc:=3.387998
epoch:=41600 ,test_acc:=3.368943 ModelSave!
epoch:=41700 ,test_acc:=3.365308 ModelSave!
epoch:=41800 ,test_acc:=3.351568 ModelSave!
epoch:=41900 ,test_acc:=3.351474 ModelSave!
epoch:=42000 ,test_acc:=3.337653 ModelSave!
epoch:=42100 ,test_acc:=3.328568 ModelSave!
epoch:=42200 ,test_acc:=3.325308 ModelSave!
epoch:=42300 ,test_acc:=3.312972 ModelSave!
epoch:=42400 ,test_acc:=3.301859 ModelSave!
epoch:=42500 ,test_acc:=3.296646 ModelSave!
epoch:=42600 ,test_acc:=3.291282 ModelSave!
epoch:=42700 ,test_acc:=3.273133 ModelSave!
epoch:=42800 ,test_acc:=3.273319
epoch:=42900 ,test_acc:=3.258036 ModelSave!
epoch:=43000 ,test_acc:=3.246849 ModelSave!
epoch:=43100 ,test_acc:=3.230409 ModelSave!
epoch:=43200 ,test_acc:=3.251541
epoch:=43300 ,test_acc:=3.216053 ModelSave!
epoch:=43400 ,test_acc:=3.215745 ModelSave!
epoch:=43500 ,test_acc:=3.206143 ModelSave!
epoch:=43600 ,test_acc:=3.196007 ModelSave!
epoch:=43700 ,test_acc:=3.187778 ModelSave!
epoch:=43800 ,test_acc:=3.178406 ModelSave!
epoch:=43900 ,test_acc:=3.175058 ModelSave!
epoch:=44000 ,test_acc:=3.162823 ModelSave!
epoch:=44100 ,test_acc:=3.161221 ModelSave!
epoch:=44200 ,test_acc:=3.152551 ModelSave!
epoch:=44300 ,test_acc:=3.131144 ModelSave!
epoch:=44400 ,test_acc:=3.126214 ModelSave!
epoch:=44500 ,test_acc:=3.115686 ModelSave!
epoch:=44600 ,test_acc:=3.110352 ModelSave!
epoch:=44700 ,test_acc:=3.089126 ModelSave!
epoch:=44800 ,test_acc:=3.089626
epoch:=44900 ,test_acc:=3.079340 ModelSave!
epoch:=45000 ,test_acc:=3.069909 ModelSave!
epoch:=45100 ,test_acc:=3.061892 ModelSave!
epoch:=45200 ,test_acc:=3.049033 ModelSave!
epoch:=45300 ,test_acc:=3.043068 ModelSave!
epoch:=45400 ,test_acc:=3.050237
epoch:=45500 ,test_acc:=3.032359 ModelSave!
epoch:=45600 ,test_acc:=3.034953
epoch:=45700 ,test_acc:=3.017466 ModelSave!
epoch:=45800 ,test_acc:=3.009086 ModelSave!
epoch:=45900 ,test_acc:=3.001850 ModelSave!
epoch:=46000 ,test_acc:=2.999721 ModelSave!
epoch:=46100 ,test_acc:=2.978950 ModelSave!
epoch:=46200 ,test_acc:=2.972968 ModelSave!
epoch:=46300 ,test_acc:=2.977258
epoch:=46400 ,test_acc:=2.961702 ModelSave!
epoch:=46500 ,test_acc:=2.959379 ModelSave!
epoch:=46600 ,test_acc:=2.945140 ModelSave!
epoch:=46700 ,test_acc:=2.930689 ModelSave!
epoch:=46800 ,test_acc:=2.926547 ModelSave!
epoch:=46900 ,test_acc:=2.917238 ModelSave!
epoch:=47000 ,test_acc:=2.919576
epoch:=47100 ,test_acc:=2.901026 ModelSave!
epoch:=47200 ,test_acc:=2.903574
epoch:=47300 ,test_acc:=2.884890 ModelSave!
epoch:=47400 ,test_acc:=2.887776
epoch:=47500 ,test_acc:=2.880727 ModelSave!
epoch:=47600 ,test_acc:=2.891535
epoch:=47700 ,test_acc:=2.862427 ModelSave!
epoch:=47800 ,test_acc:=2.855362 ModelSave!
epoch:=47900 ,test_acc:=2.849578 ModelSave!
epoch:=48000 ,test_acc:=2.837246 ModelSave!
epoch:=48100 ,test_acc:=2.831483 ModelSave!
epoch:=48200 ,test_acc:=2.823075 ModelSave!
epoch:=48300 ,test_acc:=2.822443 ModelSave!
epoch:=48400 ,test_acc:=2.827866
epoch:=48500 ,test_acc:=2.804761 ModelSave!
epoch:=48600 ,test_acc:=2.799394 ModelSave!
epoch:=48700 ,test_acc:=2.788180 ModelSave!
epoch:=48800 ,test_acc:=2.780848 ModelSave!
epoch:=48900 ,test_acc:=2.769621 ModelSave!
epoch:=49000 ,test_acc:=2.768064 ModelSave!
epoch:=49100 ,test_acc:=2.767179 ModelSave!
epoch:=49200 ,test_acc:=2.761859 ModelSave!
epoch:=49300 ,test_acc:=2.742242 ModelSave!
epoch:=49400 ,test_acc:=2.741369 ModelSave!
epoch:=49500 ,test_acc:=2.726564 ModelSave!
epoch:=49600 ,test_acc:=2.722403 ModelSave!
epoch:=49700 ,test_acc:=2.722857
epoch:=49800 ,test_acc:=2.717080 ModelSave!
epoch:=49900 ,test_acc:=2.698446 ModelSave!
epoch:=50000 ,test_acc:=2.692745 ModelSave!
epoch:=50100 ,test_acc:=2.691792 ModelSave!
epoch:=50200 ,test_acc:=2.676415 ModelSave!
epoch:=50300 ,test_acc:=2.682733
epoch:=50400 ,test_acc:=2.665673 ModelSave!
epoch:=50500 ,test_acc:=2.651378 ModelSave!
epoch:=50600 ,test_acc:=2.648075 ModelSave!
epoch:=50700 ,test_acc:=2.653544
epoch:=50800 ,test_acc:=2.635392 ModelSave!
epoch:=50900 ,test_acc:=2.640694
epoch:=51000 ,test_acc:=2.623159 ModelSave!
epoch:=51100 ,test_acc:=2.625111
epoch:=51200 ,test_acc:=2.620944 ModelSave!
epoch:=51300 ,test_acc:=2.614448 ModelSave!
epoch:=51400 ,test_acc:=2.599556 ModelSave!
epoch:=51500 ,test_acc:=2.590753 ModelSave!
epoch:=51600 ,test_acc:=2.589505 ModelSave!
epoch:=51700 ,test_acc:=2.588572 ModelSave!
epoch:=51800 ,test_acc:=2.584222 ModelSave!
epoch:=51900 ,test_acc:=2.556713 ModelSave!
epoch:=52000 ,test_acc:=2.557137
epoch:=52100 ,test_acc:=2.551232 ModelSave!
epoch:=52200 ,test_acc:=2.537653 ModelSave!
epoch:=52300 ,test_acc:=2.539361
epoch:=52400 ,test_acc:=2.537822
epoch:=52500 ,test_acc:=2.527614 ModelSave!
epoch:=52600 ,test_acc:=2.529547
epoch:=52700 ,test_acc:=2.521778 ModelSave!
epoch:=52800 ,test_acc:=2.516880 ModelSave!
epoch:=52900 ,test_acc:=2.516223 ModelSave!
epoch:=53000 ,test_acc:=2.500004 ModelSave!
epoch:=53100 ,test_acc:=2.499088 ModelSave!
epoch:=53200 ,test_acc:=2.494005 ModelSave!
epoch:=53300 ,test_acc:=2.490108 ModelSave!
epoch:=53400 ,test_acc:=2.477804 ModelSave!
epoch:=53500 ,test_acc:=2.474260 ModelSave!
epoch:=53600 ,test_acc:=2.459631 ModelSave!
epoch:=53700 ,test_acc:=2.456340 ModelSave!
epoch:=53800 ,test_acc:=2.457647
epoch:=53900 ,test_acc:=2.451178 ModelSave!
epoch:=54000 ,test_acc:=2.439120 ModelSave!
epoch:=54100 ,test_acc:=2.433524 ModelSave!
epoch:=54200 ,test_acc:=2.424569 ModelSave!
epoch:=54300 ,test_acc:=2.429074
epoch:=54400 ,test_acc:=2.421806 ModelSave!
epoch:=54500 ,test_acc:=2.399150 ModelSave!
epoch:=54600 ,test_acc:=2.401982
epoch:=54700 ,test_acc:=2.396727 ModelSave!
epoch:=54800 ,test_acc:=2.403701
epoch:=54900 ,test_acc:=2.387290 ModelSave!
epoch:=55000 ,test_acc:=2.378803 ModelSave!
epoch:=55100 ,test_acc:=2.388527
epoch:=55200 ,test_acc:=2.366548 ModelSave!
epoch:=55300 ,test_acc:=2.359418 ModelSave!
epoch:=55400 ,test_acc:=2.355259 ModelSave!
epoch:=55500 ,test_acc:=2.344160 ModelSave!
epoch:=55600 ,test_acc:=2.353647
epoch:=55700 ,test_acc:=2.342444 ModelSave!
epoch:=55800 ,test_acc:=2.339203 ModelSave!
epoch:=55900 ,test_acc:=2.323610 ModelSave!
epoch:=56000 ,test_acc:=2.338103
epoch:=56100 ,test_acc:=2.308757 ModelSave!
epoch:=56200 ,test_acc:=2.309620
epoch:=56300 ,test_acc:=2.309342
epoch:=56400 ,test_acc:=2.301464 ModelSave!
epoch:=56500 ,test_acc:=2.283943 ModelSave!
epoch:=56600 ,test_acc:=2.288461
epoch:=56700 ,test_acc:=2.278575 ModelSave!
epoch:=56800 ,test_acc:=2.268890 ModelSave!
epoch:=56900 ,test_acc:=2.267090 ModelSave!
epoch:=57000 ,test_acc:=2.272954
epoch:=57100 ,test_acc:=2.261787 ModelSave!
epoch:=57200 ,test_acc:=2.249692 ModelSave!
epoch:=57300 ,test_acc:=2.256158
epoch:=57400 ,test_acc:=2.239661 ModelSave!
epoch:=57500 ,test_acc:=2.251583
epoch:=57600 ,test_acc:=2.242214
epoch:=57700 ,test_acc:=2.245762
epoch:=57800 ,test_acc:=2.229140 ModelSave!
epoch:=57900 ,test_acc:=2.218337 ModelSave!
epoch:=58000 ,test_acc:=2.212203 ModelSave!
epoch:=58100 ,test_acc:=2.218814
epoch:=58200 ,test_acc:=2.220678
epoch:=58300 ,test_acc:=2.212081 ModelSave!
epoch:=58400 ,test_acc:=2.192832 ModelSave!
epoch:=58500 ,test_acc:=2.192993
epoch:=58600 ,test_acc:=2.185739 ModelSave!
epoch:=58700 ,test_acc:=2.189195
epoch:=58800 ,test_acc:=2.167501 ModelSave!
epoch:=58900 ,test_acc:=2.194481
epoch:=59000 ,test_acc:=2.164442 ModelSave!
epoch:=59100 ,test_acc:=2.185148
epoch:=59200 ,test_acc:=2.162922 ModelSave!
epoch:=59300 ,test_acc:=2.157193 ModelSave!
epoch:=59400 ,test_acc:=2.146288 ModelSave!
epoch:=59500 ,test_acc:=2.140701 ModelSave!
epoch:=59600 ,test_acc:=2.137271 ModelSave!
epoch:=59700 ,test_acc:=2.139046
epoch:=59800 ,test_acc:=2.132544 ModelSave!
epoch:=59900 ,test_acc:=2.142334
epoch:=60000 ,test_acc:=2.118327 ModelSave!
epoch:=60100 ,test_acc:=2.114220 ModelSave!
epoch:=60200 ,test_acc:=2.117086
